# generated by scripts/stat-model.py from awakened-poe-trade@ce551eb7 renderer/public/data/en/stats.ndjson, ../trade-query/data/stats-2026-09-12.json, ../trade-query/data/stat-collisions.csv, ../repoe/data/trade-stat-map.csv
trade_id,category,capture_text,capture_option,apt_carries,apt_ref,apt_container,apt_group_strat,apt_ids_in_category,apt_ref_equals_capture_text,collision,collision_size,collision_verdict,repoe_english
implicit.stat_2947215268,implicit,#% increased Damage during any Flask Effect,,yes,#% increased Damage during any Flask Effect,plain,,1,yes,no,,,yes
implicit.stat_2949096603,implicit,Your Fire Damage can Shock but not Ignite,,yes,Your Fire Damage can Shock but not Ignite,plain,,1,yes,no,,,yes
implicit.stat_2949489150,implicit,Area contains a Tormented Spirit,,no,,,,,,no,,,yes
implicit.stat_2950684886,implicit,"While a Unique Enemy is in your Presence, #% increased Effect of Non-Damaging Ailments",,yes,"While a Unique Enemy is in your Presence, #% increased Effect of Non-Damaging Ailments",plain,,1,yes,no,,,no
implicit.stat_2950697759,implicit,#% chance to Curse Enemies with Punishment on Hit,,yes,#% chance to Curse Enemies with Punishment on Hit,plain,,1,yes,no,,,yes
implicit.stat_2955927568,implicit,"While a Pinnacle Atlas Boss is in your Presence, +#% to Critical Strike Multiplier for Spell Damage",,yes,"While a Pinnacle Atlas Boss is in your Presence, +#% to Critical Strike Multiplier for Spell Damage",plain,,1,yes,no,,,no
implicit.stat_2960338345,implicit,"While a Pinnacle Atlas Boss is in your Presence, Attacks have #% chance to cause Bleeding",,yes,"While a Pinnacle Atlas Boss is in your Presence, Attacks have #% chance to cause Bleeding",plain,,1,yes,no,,,no
implicit.stat_2960683632,implicit,#% reduced Chaos Damage taken,,yes,#% reduced Chaos Damage taken,plain,,1,yes,no,,,yes
implicit.stat_2962782530,implicit,+# to Armour and Evasion Rating while Fortified,,yes,+# to Armour and Evasion Rating while Fortified,plain,,1,yes,no,,,yes
implicit.stat_2962840349,implicit,Socketed Gems are Supported by Level # Spell Totem,,yes,Socketed Gems are Supported by Level # Spell Totem,plain,,1,yes,no,,,yes
implicit.stat_2970621759,implicit,#% of Lightning Damage taken Recouped as Life,,yes,#% of Lightning Damage taken Recouped as Life,plain,,1,yes,no,,,yes
implicit.stat_2974417149,implicit,#% increased Spell Damage,,yes,#% increased Spell Damage,group,select,1,yes,no,,,yes
implicit.stat_298106626,implicit,"While a Pinnacle Atlas Boss is in your Presence, Melee Hits Fortify",,yes,"While a Pinnacle Atlas Boss is in your Presence, Melee Hits Fortify",plain,,1,yes,no,,,no
implicit.stat_2986495340,implicit,"While a Unique Enemy is in your Presence, #% increased Cooldown Recovery Rate of Travel Skills",,yes,"While a Unique Enemy is in your Presence, #% increased Cooldown Recovery Rate of Travel Skills",plain,,1,yes,no,,,no
implicit.stat_2991413918,implicit,Area contains #% increased number of Remnants,,yes,Area contains #% increased number of Remnants,plain,,1,yes,no,,,yes
implicit.stat_299373046,implicit,"Area is infested with Fungal Growths
Map's Item Quantity Modifiers also affect Blight Chest count at 25% value
Can be Anointed up to 3 times",,yes,"Area is infested with Fungal Growths
Map's Item Quantity Modifiers also affect Blight Chest count at 25% value
Can be Anointed up to 3 times",plain,,1,yes,no,,,yes
implicit.stat_2994708956,implicit,Can roll Minion Modifiers,,yes,Can roll Minion Modifiers,plain,,1,yes,no,,,yes
implicit.stat_2996280658,implicit,"While a Pinnacle Atlas Boss is in your Presence, #% Chance to Block Spell Damage",,yes,"While a Pinnacle Atlas Boss is in your Presence, #% Chance to Block Spell Damage",plain,,1,yes,no,,,no
implicit.stat_2996354577,implicit,"While a Unique Enemy is in your Presence, Inflict Lightning Exposure on Hit, applying #% to Lightning Resistance",,yes,"While a Unique Enemy is in your Presence, Inflict Lightning Exposure on Hit, applying #% to Lightning Resistance",plain,,1,yes,no,,,no
implicit.stat_2998191728,implicit,#% increased Quantity of Items found in your Maps,,yes,#% increased Quantity of Items found in this Area,plain,,1,no,no,,,no
implicit.stat_2998245080,implicit,"While a Pinnacle Atlas Boss is in your Presence, +#% chance to Suppress Spell Damage",,yes,"While a Pinnacle Atlas Boss is in your Presence, +#% chance to Suppress Spell Damage",plain,,1,yes,no,,,no
implicit.stat_3001066983,implicit,"While a Pinnacle Atlas Boss is in your Presence, Herald of Agony has #% increased Buff Effect",,yes,"While a Pinnacle Atlas Boss is in your Presence, Herald of Agony has #% increased Buff Effect",plain,,1,yes,no,,,no
implicit.stat_3001376862,implicit,#% reduced Area Damage taken from Hits,,no,,,,,,no,,,yes
implicit.stat_3001853534,implicit,Contains a Forge that can Combine Crucible Passive Skill Trees,,no,,,,,,no,,,yes
implicit.stat_3002060175,implicit,"Drops Shocked Ground while moving, lasting # seconds",,yes,"Drops Shocked Ground while moving, lasting # seconds",plain,,1,yes,no,,,yes
implicit.stat_3002506763,implicit,#% chance to Hinder Enemies on Hit with Spells,,yes,#% chance to Hinder Enemies on Hit with Spells,plain,,1,yes,no,,,yes
implicit.stat_3003688066,implicit,Purity of Fire has #% increased Mana Reservation Efficiency,,yes,Purity of Fire has #% increased Mana Reservation Efficiency,plain,,1,yes,yes,2,partly_carried,yes
implicit.stat_3004272949,implicit,"While a Pinnacle Atlas Boss is in your Presence, #% chance to Intimidate Enemies for 4 seconds on Hit",,yes,"While a Pinnacle Atlas Boss is in your Presence, #% chance to Intimidate Enemies for 4 seconds on Hit",plain,,1,yes,no,,,no
implicit.stat_3005472710,implicit,#% chance to Avoid Elemental Ailments,,yes,#% chance to Avoid Elemental Ailments,plain,,1,yes,no,,,yes
implicit.stat_3005679448,implicit,"While a Pinnacle Atlas Boss is in your Presence, Herald of Purity has #% increased Buff Effect",,yes,"While a Pinnacle Atlas Boss is in your Presence, Herald of Purity has #% increased Buff Effect",plain,,1,yes,no,,,no
implicit.stat_3005701891,implicit,"Inflict Cold Exposure on Hit, applying #% to Cold Resistance",,yes,"Inflict Cold Exposure on Hit, applying #% to Cold Resistance",plain,,1,yes,no,,,yes
implicit.stat_3007107372,implicit,Rage grants Spell Damage instead of Attack Damage at 50% of the value,,yes,Rage grants Spell Damage instead of Attack Damage at 50% of the value,plain,,1,yes,no,,,yes
implicit.stat_3015437071,implicit,#% increased Effect of Arcane Surge on you,,yes,#% increased Effect of Arcane Surge on you,plain,,1,yes,no,,,yes
implicit.stat_3019083030,implicit,"While a Unique Enemy is in your Presence, #% increased Movement Speed",,yes,"While a Unique Enemy is in your Presence, #% increased Movement Speed",plain,,1,yes,no,,,no
implicit.stat_3023957681,implicit,#% chance to gain Onslaught for 4 seconds on Kill,,yes,#% chance to gain Onslaught for 4 seconds on Kill,group,trivial-merge,1,yes,no,,,yes
implicit.stat_3025221882,implicit,"While a Unique Enemy is in your Presence, Spirit Offering has #% increased Effect",,yes,"While a Unique Enemy is in your Presence, Spirit Offering has #% increased Effect",plain,,1,yes,no,,,no
implicit.stat_3032590688,implicit,Adds # to # Physical Damage to Attacks,,yes,Adds # to # Physical Damage to Attacks,plain,,1,yes,no,,,yes
implicit.stat_3032935515,implicit,"While a Pinnacle Atlas Boss is in your Presence, 1% less Damage Taken per # Intelligence",,yes,"While a Pinnacle Atlas Boss is in your Presence, 1% less Damage Taken per # Intelligence",plain,,1,yes,no,,,no
implicit.stat_3036505016,implicit,Quality applies to Pack Size instead of Item Quantity,,no,,,,,,no,,,yes
implicit.stat_3037553757,implicit,#% increased Warcry Buff Effect,,yes,#% increased Warcry Buff Effect,plain,,1,yes,no,,,yes
implicit.stat_3041288981,implicit,Recover #% of your maximum Mana when you Block,,yes,Recover #% of your maximum Mana when you Block,plain,,1,yes,no,,,yes
implicit.stat_3042217102,implicit,"While a Pinnacle Atlas Boss is in your Presence, #% reduced Ignite Duration on you",,yes,"While a Pinnacle Atlas Boss is in your Presence, #% reduced Ignite Duration on you",plain,,1,yes,no,,,no
implicit.stat_3044748809,implicit,"While a Unique Enemy is in your Presence, Minions have #% increased maximum Life",,yes,"While a Unique Enemy is in your Presence, Minions have #% increased maximum Life",plain,,1,yes,no,,,no
implicit.stat_3045509476,implicit,"While a Pinnacle Atlas Boss is in your Presence, Herald of Ash has #% increased Buff Effect",,yes,"While a Pinnacle Atlas Boss is in your Presence, Herald of Ash has #% increased Buff Effect",plain,,1,yes,no,,,no
implicit.stat_304970526,implicit,#% increased Movement Speed during any Flask Effect,,yes,#% increased Movement Speed during any Flask Effect,plain,,1,yes,no,,,yes
implicit.stat_3051490307,implicit,#% increased number of Explosives in your Maps,,yes,#% increased number of Explosives,plain,,1,no,no,,,yes
implicit.stat_3056045252,implicit,Minions take #% reduced Reflected Damage,,no,,,,,,no,,,yes
implicit.stat_3057853352,implicit,#% chance to Sap Enemies in Chilling Areas,,yes,#% chance to Sap Enemies in Chilling Areas,plain,,1,yes,no,,,yes
implicit.stat_3058395672,implicit,You have Perfect Agony if you've dealt a Critical Strike recently,,yes,You have Perfect Agony if you've dealt a Critical Strike recently,plain,,1,yes,no,,,yes
implicit.stat_3059357595,implicit,Skeletons deal #% increased Damage,,yes,Skeletons deal #% increased Damage,plain,,1,yes,no,,,yes
implicit.stat_3062531896,implicit,"While a Unique Enemy is in your Presence, +#% to all maximum Resistances",,yes,"While a Unique Enemy is in your Presence, +#% to all maximum Resistances",plain,,1,yes,no,,,no
implicit.stat_30642521,implicit,You can apply # additional Curses,,yes,You can apply # additional Curses,plain,,1,yes,no,,,yes
implicit.stat_3067892458,implicit,Triggered Spells deal #% increased Spell Damage,,yes,Triggered Spells deal #% increased Spell Damage,plain,,1,yes,no,,,yes
implicit.stat_3072232736,implicit,Determination has #% reduced Reservation,,no,,,,,,no,,,yes
implicit.stat_3081816887,implicit,#% increased Effect of Lightning Ailments,,yes,#% increased Effect of Lightning Ailments,plain,,1,yes,no,,,yes
implicit.stat_3086896309,implicit,Gain #% of Cold Damage as Extra Fire Damage per 1% Chill Effect on Enemy,,yes,Gain #% of Cold Damage as Extra Fire Damage per 1% Chill Effect on Enemy,plain,,1,yes,no,,,yes
implicit.stat_3091578504,implicit,Minions have #% increased Attack and Cast Speed,,yes,Minions have #% increased Attack and Cast Speed,plain,,1,yes,no,,,yes
implicit.stat_3095027077,implicit,#% increased Brute Force speed,,yes,#% increased Brute Force speed,plain,,1,yes,no,,,no
implicit.stat_3095691631,implicit,"While a Pinnacle Atlas Boss is in your Presence, Inflict Lightning Exposure on Hit, applying #% to Lightning Resistance",,yes,"While a Pinnacle Atlas Boss is in your Presence, Inflict Lightning Exposure on Hit, applying #% to Lightning Resistance",plain,,1,yes,no,,,no
implicit.stat_3096936188,implicit,"While a Unique Enemy is in your Presence, Drops Scorched Ground while moving, lasting # seconds",,yes,"While a Unique Enemy is in your Presence, Drops Scorched Ground while moving, lasting # seconds",plain,,1,yes,no,,,no
implicit.stat_310246444,implicit,#% increased Damage while Leeching,,yes,#% increased Damage while Leeching,plain,,1,yes,no,,,yes
implicit.stat_3114492047,implicit,+#% to Critical Strike Multiplier with Swords,,yes,+#% to Critical Strike Multiplier with Swords,plain,,1,yes,no,,,yes
implicit.stat_3120164895,implicit,# to # Added Fire Damage with Bow Attacks,,yes,# to # Added Fire Damage with Bow Attacks,plain,,1,yes,no,,,yes
implicit.stat_3123599008,implicit,"While a Unique Enemy is in your Presence, 1% less Damage Taken per # Dexterity",,yes,"While a Unique Enemy is in your Presence, 1% less Damage Taken per # Dexterity",plain,,1,yes,no,,,no
implicit.stat_3126680545,implicit,+# to Accuracy Rating per Frenzy Charge,,yes,+# to Accuracy Rating per Frenzy Charge,plain,,1,yes,no,,,yes
implicit.stat_3132227798,implicit,#% chance to throw up to 4 additional Traps,,yes,#% chance to throw up to 4 additional Traps,plain,,1,yes,no,,,yes
implicit.stat_3133323410,implicit,"Bleeding Enemies you Kill Explode, dealing #% of
their Maximum Life as Physical Damage",,yes,"Bleeding Enemies you Kill Explode, dealing #% of
their Maximum Life as Physical Damage",plain,,1,yes,no,,,yes
implicit.stat_3133935886,implicit,"While a Pinnacle Atlas Boss is in your Presence, #% increased Attack Damage",,yes,"While a Pinnacle Atlas Boss is in your Presence, #% increased Attack Damage",plain,,1,yes,no,,,no
implicit.stat_3141070085,implicit,#% increased Elemental Damage,,yes,#% increased Elemental Damage,plain,,1,yes,no,,,yes
implicit.stat_3141084961,implicit,"While a Pinnacle Atlas Boss is in your Presence, Minions deal #% increased Damage",,yes,"While a Pinnacle Atlas Boss is in your Presence, Minions deal #% increased Damage",plain,,1,yes,no,,,no
implicit.stat_3141831683,implicit,#% chance to Trigger Level 20 Glimpse of Eternity when Hit,,yes,#% chance to Trigger Level 20 Glimpse of Eternity when Hit,plain,,1,yes,no,,,yes
implicit.stat_3143208761,implicit,#% increased Attributes,,yes,#% increased Attributes,plain,,1,yes,no,,,yes
implicit.stat_3147253569,implicit,#% increased Evasion Rating per 500 Maximum Mana,,yes,#% increased Evasion Rating per 500 Maximum Mana,plain,,1,yes,no,,,yes
implicit.stat_3150705301,implicit,#% increased Physical Damage with Staves,,yes,#% increased Physical Damage with Staves,plain,,1,yes,no,,,yes
implicit.stat_3151397056,implicit,#% increased Effect of Onslaught on you,,yes,#% increased Effect of Onslaught on you,plain,,1,yes,no,,,yes
implicit.stat_3158958938,implicit,#% reduced Reflected Physical Damage taken,,yes,#% reduced Reflected Physical Damage taken,plain,,1,yes,no,,,yes
implicit.stat_3159649981|1,implicit,"Area contains Medved, Feller of Heroes",,yes,"Area contains Medved, Feller of Heroes",plain,,1,yes,no,,,yes
implicit.stat_3159649981|2,implicit,"Area contains Vorana, Last to Fall",,yes,"Area contains Vorana, Last to Fall",plain,,1,yes,no,,,yes
implicit.stat_3159649981|3,implicit,"Area contains Uhtred, Covetous Traitor",,yes,"Area contains Uhtred, Covetous Traitor",plain,,1,yes,no,,,yes
implicit.stat_3159649981|4,implicit,"Area contains Olroth, Origin of the Fall",,yes,"Area contains Olroth, Origin of the Fall",plain,,1,yes,no,,,yes
implicit.stat_3163099942,implicit,"While a Unique Enemy is in your Presence, #% increased Effect of Arcane Surge on you",,yes,"While a Unique Enemy is in your Presence, #% increased Effect of Arcane Surge on you",plain,,1,yes,no,,,no
implicit.stat_3165492062,implicit,#% increased Vaal Skill Critical Strike Chance,,yes,#% increased Vaal Skill Critical Strike Chance,plain,,1,yes,no,,,yes
implicit.stat_3171354842,implicit,"While a Unique Enemy is in your Presence, Gain #% of Physical Damage as Extra Cold Damage",,yes,"While a Unique Enemy is in your Presence, Gain #% of Physical Damage as Extra Cold Damage",plain,,1,yes,no,,,no
implicit.stat_3173079195,implicit,"While a Pinnacle Atlas Boss is in your Presence, #% increased Elusive Effect",,yes,"While a Pinnacle Atlas Boss is in your Presence, #% increased Elusive Effect",plain,,1,yes,no,,,no
implicit.stat_3173180145,implicit,"While a Unique Enemy is in your Presence, #% increased Battlemage's Cry Buff Effect",,yes,"While a Unique Enemy is in your Presence, #% increased Battlemage's Cry Buff Effect",plain,,1,yes,no,,,no
implicit.stat_3174776455,implicit,+#% to Quality of Socketed Intelligence Gems,,yes,+#% to Quality of Socketed Intelligence Gems,plain,,1,yes,no,,,yes
implicit.stat_3174788165,implicit,Grant an Endurance Charge to nearby Allies on Hit,,yes,Grant an Endurance Charge to nearby Allies on Hit,plain,,1,yes,no,,,yes
implicit.stat_3181974858,implicit,#% chance to Cause Monsters to Flee,,yes,#% chance to Cause Monsters to Flee,plain,,1,yes,no,,,yes
implicit.stat_3182714256,implicit,+# Prefix Modifier allowed,,yes,+# Prefix Modifier allowed,plain,,1,yes,no,,,yes
implicit.stat_3185156108,implicit,#% increased Despair Curse Effect,,yes,#% increased Despair Curse Effect,plain,,1,yes,no,,,yes
implicit.stat_3188455409,implicit,Regenerate #% of Mana per second,,yes,Regenerate #% of Mana per second,plain,,1,yes,no,,,yes
implicit.stat_318953428,implicit,#% chance to Blind Enemies on Hit with Attacks,,yes,#% chance to Blind Enemies on Hit with Attacks,plain,,1,yes,no,,,yes
implicit.stat_3191479793,implicit,#% increased effect of Offerings,,yes,#% increased effect of Offerings,plain,,1,yes,no,,,yes
implicit.stat_3192966873,implicit,Purity of Ice has #% reduced Reservation,,no,,,,,,no,,,yes
implicit.stat_3199183447,implicit,"While a Unique Enemy is in your Presence, #% increased Frostbite Curse Effect",,yes,"While a Unique Enemy is in your Presence, #% increased Frostbite Curse Effect",plain,,1,yes,no,,,no
implicit.stat_3203086927,implicit,+#% to Damage over Time Multiplier if you've dealt a Critical Strike in the past 8 seconds,,yes,+#% to Damage over Time Multiplier if you've dealt a Critical Strike in the past 8 seconds,plain,,1,yes,no,,,yes
