# generated by scripts/hash-check.py from PathOfBuilding/src/Data/Mod*.lua @ 16de4b82, poe1/data/mods.json and stat_translations.json @ e2bd511a, ../trade-query/data/stats-2026-09-12.json
stat_id,stats_dat_hash,trade_number,attributed_by
summon_totem_cast_speed_+%,3824376908,3374165039,export
summoned_phantasms_grant_buff,2109641582,943553365,export
summoned_raging_spirit_chance_to_spawn_additional_minion_%,1731154973,1381908541,export
summoned_raging_spirit_duration_+%,1042197908,38715141,export
summoned_reaper_damage_+%,1727398239,2516903912,export
summoned_reaper_physical_dot_multiplier_+,151774426,1975621585,export
summoned_skeleton_warriors_get_weapon_stats_in_main_hand,2062150702,2646007123,export
summoned_skeletons_cover_in_ash_on_hit_%,1099414112,3074608753,export
summoned_skeletons_fire_damage_%_of_maximum_life_taken_per_minute,1322223377,2912438397,export
summoned_skeletons_have_avatar_of_fire,986189644,1958210928,export
summoned_skitterbots_auras_also_affect_you,3149044806,2483115633,export
summoned_skitterbots_non_damaging_ailment_effect_+%,3627100937,1268010771,export
sunder_wave_delay_+%,427358581,40032620,export
support_anticipation_charge_gain_frequency_+%,993994914,1504513372,export
support_gems_socketed_in_amulet_also_support_body_skills,422482454,591645420,export
support_gems_socketed_in_off_hand_also_support_main_hand_skills,3440149344,806627038,export
suppressed_spell_damage_bypass_energy_shield_%,431206720,247456045,export
suppressed_spell_damage_taken_%_recouped_as_es,643647470,1993646143,export
sweep_add_endurance_charge_on_hit_%,1353379614,609916976,export
sweep_damage_+%,744267410,253870897,export
sweep_knockback_chance_%,3721251347,4118537428,export
sweep_radius_+%,1334356061,4202548383,export
sword_accuracy_rating_+%,814552329,2090868905,export
sword_attack_speed_+%,1781295952,3293699237,export
sword_critical_strike_multiplier_+,107476939,3114492047,export
sword_damage_+%,2756650917,83050999,export
sword_physical_damage_%_to_add_as_fire,3532488444,754005431,export
tailwind_effect_on_self_+%,760687066,2172944497,export
tailwind_if_have_crit_recently,1107292591,1085545682,export
take_20%_less_area_damage_from_hits_%_chance_per_2%_overcapped_cold_resistance,299434873,1469603435,export
take_X_lightning_damage_when_herald_of_thunder_hits_an_enemy,902029651,2007062029,export
take_half_area_damage_from_hit_%_chance,4268806869,4253777805,export
take_no_extra_damage_from_critical_strikes_if_cast_enfeeble_in_past_10_seconds,4106384783,4077357269,export
take_no_fire_damage_over_time_if_stopped_taking_fire_damage_over_time_recently,1363409375,2738190959,export
talisman_implicit_projectiles_pierce_1_additional_target_per_10,1387367751,2902845638,export+pob
targets_are_unaffected_by_your_hexes,3841007130,2325471503,export
taunt_duration_+%,3362993647,3651611160,export
taunted_enemies_by_warcry_damage_taken_+%,3528926995,3610197448,export
taunted_enemies_damage_taken_+%,4254311375,1282219780,export
tectonic_slam_%_chance_to_do_charged_slam,161705340,3214665792,export
tectonic_slam_1%_chance_to_do_charged_slam_per_2_stat_value,1924670751,2020183023,export
tectonic_slam_area_of_effect_+%,477820941,340193547,export
tectonic_slam_damage_+%,145552631,3999206457,export
tectonic_slam_side_crack_additional_chance_1%_per_2_stat_value,2400543163,2462686988,export
tempest_shield_buff_effect_+%,2692113561,2662416009,export
tempest_shield_damage_+%,2714322421,2121581717,export
tempest_shield_num_of_additional_projectiles_in_chain,4274630654,3096183736,export
temporal_chains_curse_effect_+%,3104404419,1662974426,export
temporal_chains_duration_+%,1267608444,888039248,export
temporal_chains_effeciveness_+%,474434768,1152934561,export
temporal_chains_mana_reservation_+%,3430417451,3779771090,export
temporal_chains_no_reservation,211797798,2100165275,export
temporal_rift_cooldown_speed_+%,3832646126,3614009195,export
thaumaturgy_rotation_active,3680389986,2918150296,export
throw_X_additional_traps_if_dual_wielding,1796632842,2130824945,export
tinctured_weapon_cover_in_ash_on_hit_for_X_seconds_vs_full_life_enemies,3890135464,2428064388,pob
tinctured_weapon_damage_+%_vs_enemies_that_are_on_low_life,3413680257,259714394,pob
tornado_damage_+%,4006464414,2681941384,export
tornado_movement_speed_+%,3667647549,3713499406,export
tornado_shot_critical_strike_chance_+%,3501744857,1815368527,export
tornado_shot_damage_+%,3684720094,3555919553,export
tornado_skill_area_of_effect_+%,1432081421,1866415366,export
total_recovery_per_minute_from_life_leech_is_doubled,2323166610,1277035917,export
totem_%_maximum_life_inflicted_as_aoe_fire_damage_when_hit,3380227633,1723061251,export
totem_additional_physical_damage_reduction_%,2519317206,3616562963,export
totem_damage_+%,3366363247,3851254963,export
totem_damage_+%_per_10_devotion,3622742690,2566390555,export
totem_damage_leeched_as_life_to_you_permyriad,1970853204,3812562802,export
totem_duration_+%,871295963,2357996603,export
totem_elemental_resistance_%,691603917,1809006367,export
totem_life_+%,1320174630,686254215,export
totem_life_increased_by_overcapped_fire_resistance,2437553174,284063465,export
totem_movement_speed_+%,4063532631,1778855371,export
totem_number_of_additional_projectiles,888155143,736847554,export
totem_skill_area_of_effect_+%,4204868104,869436347,export
totems_cannot_be_stunned,1045588504,335735137,export
totems_taunt_enemies_around_them_for_x_seconds_when_summoned,177916424,2076876595,export
toxic_rain_damage_+%,3996047320,865511246,export
toxic_rain_num_of_additional_projectiles,3071680339,2140127102,export
toxic_rain_physical_damage_%_to_add_as_chaos,607777844,1798919988,export
transfer_hexes_to_X_nearby_enemies_on_kill,2287164429,986616727,export
trap_%_chance_to_trigger_twice,2590369546,1087710344,export
trap_and_mine_area_of_effect_+%,3192196063,1372249491,export
trap_and_mine_throwing_speed_+%,1039748062,464535071,export
trap_critical_strike_chance_+%,757832133,1192661666,export
trap_critical_strike_multiplier_+,1446777033,1780168381,export
trap_damage_+%,3359137464,2941585404,export
trap_duration_+%,1253436669,2001530951,export
trap_mine_skill_num_of_additional_chains,1442913638,2999750998,export
trap_skill_added_cooldown_count,1638980098,4001105802,export
trap_skill_area_of_effect_+%,3666710818,4050593908,export
trap_skill_effect_duration_+%,3469341681,2546859843,export
trap_throw_skills_have_blood_magic,1339422530,2420786978,export
trap_throwing_speed_+%,3767675802,118398748,export
trap_trigger_radius_+%,3600132497,497716276,export
traps_and_mines_%_chance_to_poison,2209713286,3192135716,export
traps_cannot_be_triggered_by_enemies,2762220883,1861759600,export
travel_skill_cooldown_speed_+%,2993915923,2308278768,export
travel_skills_cannot_be_exerted,1747299721,2174134106,export
travel_skills_cooldown_speed_+%_per_frenzy_charge,809367363,3083201633,export
travel_skills_crit_every_X_uses,321418390,335741860,export
travel_skills_poison_reflected_to_self_up_to_5_poisons,2673479994,130616495,export
treat_enemy_resistances_as_negated_on_elemental_damage_hit_%_chance,1304478036,3593401321,export
trigger_socketed_bow_skills_on_spell_cast_while_wielding_a_bow_%,3609655688,1378815167,export
trigger_socketed_spell_on_attack_%,1743152641,209056835,export
trigger_socketed_spell_on_skill_use_%,956300105,3079007202,export
trigger_socketed_spells_when_you_focus_%,3759133432,2062792091,export
trigger_socketed_warcry_when_endurance_charge_expires_or_consumed_%_chance,3371665573,1112135314,export
triggered_spell_spell_damage_+%,280834171,3067892458,export
triggered_spells_all_damage_can_poison,1238182431,373509484,export
triggered_spells_poison_on_hit,941917888,3484434547,export
two_handed_melee_attack_speed_+%,1092730748,1917910910,export
two_handed_melee_critical_strike_chance_+%,2682965666,764295120,export
two_handed_melee_critical_strike_multiplier_+,1095722958,252507949,export
two_handed_melee_physical_damage_+%,2947492087,2056783069,export
unaffected_by_bleed_if_cast_vulnerability_in_past_10_seconds,2482477814,971937289,export
unaffected_by_bleeding_while_affected_by_malevolence,574523857,4104891138,export
unaffected_by_bleeding_while_leeching,2815102773,2291122510,export
unaffected_by_blind,1255399977,4193902224,export
unaffected_by_burning_ground,3333227775,1643688236,export
unaffected_by_burning_ground_while_affected_by_purity_of_fire,508253736,3308185931,export
unaffected_by_chill,2063078313,937372143,export
unaffected_by_chill_if_2_redeemer_items,3145323566,3910756536,export
unaffected_by_chill_while_mana_leeching,2051604644,4014328139,export
unaffected_by_chilled_ground,1024673162,3653191834,export
unaffected_by_chilled_ground_while_affected_by_purity_of_ice,4242118876,2647344903,export
unaffected_by_conductivity_while_affected_by_purity_of_lightning,756889794,1567542124,export
unaffected_by_curses,1934196471,3809896400,export
unaffected_by_curses_while_affected_by_zealotry,4224296397,3403419549,export
unaffected_by_damaging_ailments,657267744,1575046591,export
unaffected_by_desecrated_ground,3165134726,4004298002,export
unaffected_by_elemental_weakness_while_affected_by_purity_of_elements,892996293,3223142064,export
unaffected_by_enfeeble_while_affected_by_grace,4275438829,2365917222,export
unaffected_by_flammability_while_affected_by_purity_of_fire,3371231514,1173690938,export
unaffected_by_freeze_if_cast_frostbite_in_past_10_seconds,2445842142,4194606073,export
unaffected_by_frostbite_while_affected_by_purity_of_ice,1642718760,4012281889,export
unaffected_by_ignite,234504126,2635869389,export
unaffected_by_ignite_and_shock_while_max_life_mana_within_500,2419184971,2716882575,export
unaffected_by_ignite_if_2_warlord_items,496117127,621302497,export
unaffected_by_ignite_if_cast_flammability_in_past_10_seconds,4180024284,40907696,export
unaffected_by_poison_while_affected_by_malevolence,891312080,34059570,export
unaffected_by_shock,819028733,1473289174,export
unaffected_by_shock_if_2_crusader_items,4158571407,1060931694,export
unaffected_by_shock_if_cast_conductivity_in_past_10_seconds,3404657733,2517037025,export
unaffected_by_shock_while_channelling,1124885708,2967697688,export
unaffected_by_shock_while_es_leeching,3780447653,4102393882,export
unaffected_by_shocked_ground,1604355094,2234049899,export
unaffected_by_shocked_ground_while_affected_by_purity_of_lightning,4161017962,2567659895,export
unaffected_by_temporal_chains,2531860289,4212372504,export
unaffected_by_temporal_chains_while_affected_by_haste,1937626476,2806391472,export
unaffected_by_vulnerability_while_affected_by_determination,3435796820,3207781478,export
unarmed_melee_attack_critical_strike_multiplier_+,4156823299,468580269,export
unearth_additional_corpse_level,3130902086,586167247,export
unholy_might_while_you_have_no_energy_shield,74315237,2353201291,export
unique_add_power_charge_on_melee_knockback_%,1633480124,2179619644,export
unique_attacks_fire_X_additional_projectiles_while_in_off_hand,2137381469,4209631466,export
unique_attacks_have_area_+%_while_in_main_hand,1813461837,421841616,export
unique_body_armour_unarmed_melee_attack_speed_+%_final,2211187850,906039557,export
unique_boots_all_damage_inflicts_poison_against_enemies_with_at_least_x_grasping_vines,1518815076,3190526553,export
unique_bow_arborix_close_range_bow_damage_+%_final_while_have_iron_reflexes,2133162733,304032021,export
unique_chill_duration_+%_when_in_off_hand,2554010217,4199402748,export
unique_chin_sol_close_range_bow_damage_+%_final,391740974,2749166636,export
unique_chin_sol_close_range_knockback,1613013469,3261557635,export
unique_cold_damage_can_also_ignite,4101749217,3573591118,export+pob
unique_cold_damage_ignites,3641475238,1261612903,export
unique_cold_damage_resistance_%_when_green_gem_socketed,353651490,1064331314,export
unique_critical_strike_chance_+%_final,3045708555,4181057577,export
unique_facebreaker_unarmed_melee_physical_damage_+%_final,2378301671,1814782245,export
unique_fire_damage_resistance_%_when_red_gem_socketed,3738240925,3051845758,export
unique_fire_damage_shocks,1406015025,2949096603,export
unique_foulborn_chin_sol_not_close_range_bow_damage_+%_final,3909928241,402730593,export
unique_gain_onslaught_when_hit_duration_ms,3797387593,2764164760,export
unique_gain_onslaught_when_hit_duration_ms_per_endurance_charge,1594078803,3714207489,export
unique_gain_power_charge_on_non_crit,4240791890,1592029809,export
unique_helmet_cast_speed_+%_applies_to_attack_speed_at_%_of_original_value,3034436553,4126447694,export
unique_helmet_damage_+%_final_per_warcry_exerting_action,4233660293,2023285759,export
unique_ignite_chance_%_when_in_main_hand,2840889461,2919089822,export
unique_jewel_flask_charges_gained_+%_final_from_kills,1021948620,3790386828,export+pob
unique_jewel_grants_notable_hash_part_1,2849875181,1190333629,pob
unique_jewel_grants_notable_hash_part_2,192579001,2460506030,pob
unique_jewel_reserved_blood_maximum_life_+%_final,3335448990,2783958145,export
unique_lightning_damage_freezes,1819663085,1011772129,export
unique_lightning_damage_resistance_%_when_blue_gem_socketed,2211297660,289814996,export
unique_lose_all_endurance_charges_when_hit,4094159745,2994477068,export
unique_lose_all_power_charges_on_crit,3514491184,2735889191,export
unique_mine_damage_+%_final,3260932403,3298440988,export
unique_monster_dropped_item_rarity_+%,3697892811,121185030,export
unique_nearby_allies_recover_permyriad_max_life_on_death,97572479,3484267929,export
unique_primordial_tether_golem_damage_+%_final,3238533887,2861397339,export
unique_primordial_tether_golem_life_+%_final,3696706907,3730242558,export
unique_quill_rain_damage_+%_final,718781001,412462523,export
unique_quiver_chill_as_though_damage_+%_final,1948137330,2223307291,export
unique_recover_%_maximum_life_on_x_altenator,2150040096,3938394827,export
unique_replica_volkuurs_guidance_ignite_duration_+%_final,3782411875,2614885550,export
unique_ryuslathas_clutches_maximum_physical_attack_damage_+%_final,2719889955,3029185248,export
unique_ryuslathas_clutches_minimum_physical_attack_damage_+%_final,1934825628,1715495976,export
unique_soulless_elegance_energy_shield_recharge_rate_+%_final,273124407,3432301333,export
unique_spell_block_%_when_in_off_hand,760646948,2040964235,export
unique_spread_poison_to_nearby_enemies_on_kill,2256392690,456916387,export
unique_sunblast_throw_traps_in_circle_radius,3108805658,2727188901,export
unique_volkuurs_clutch_poison_duration_+%_final,3852820470,1237693206,export
unique_voltaxic_rift_shock_as_though_damage_+%_final,1534415548,2206792089,export
unique_voltaxic_rift_shock_maximum_magnitude_override,2944666810,4007740198,export
unveiled_mod_effect_+%,4209336048,586037801,export
utility_flask_charges_recovered_per_3_seconds,4222477725,2567919918,export
vaal_attack_rage_cost_instead_of_souls_per_use,1836908357,1103075489,export
vaal_skill_critical_strike_chance_+%,4017007154,3165492062,export
