# generated by scripts/trade-stat-map.py from poe1/data/stat_translations.json @ e2bd511a and ../trade-query/data/stats-2026-09-12.json
trade_id,category,stat_key,trade_text,option,entry,n_entries,repoe_ids,english,hidden,in_capture,capture_text_equal
fractured.stat_3945908658,fractured,stat_3945908658,Minions have #% chance to Ignite,,9419,1,minion_chance_to_ignite_%,Minions have {0}% chance to Ignite,,yes,yes
fractured.stat_3946593978,fractured,stat_3946593978,Your Warcries cover Enemies in Ash for # second,,10718,1,warcries_apply_cover_in_ash_for_X_ms,Your Warcries cover Enemies in Ash for {0} second,,yes,yes
fractured.stat_3948776386,fractured,stat_3948776386,#% increased Damage per 15 Strength,,6141,1,damage_+%_per_15_strength,{0}% increased Damage per 15 Strength,,yes,yes
fractured.stat_394918362,fractured,stat_394918362,1 Added Passive Skill is Expansive Might,,7758,1,local_affliction_notable_expansive_might,1 Added Passive Skill is Expansive Might,,yes,yes
fractured.stat_3949536301,fractured,stat_3949536301,#% increased Effect of Socketed Magic Murderous Eye Jewels,,8138,1,local_socketed_magic_murderous_jewel_effect_+%,{0}% increased Effect of Socketed Magic Murderous Eye Jewels,,yes,yes
fractured.stat_3950683692,fractured,stat_3950683692,1 Added Passive Skill is Electric Presence,,7866,1,local_affliction_notable_pure_commander,1 Added Passive Skill is Electric Presence,,yes,yes
fractured.stat_3954157711,fractured,stat_3954157711,# to # Added Spell Physical Damage while holding a Shield,,2142,1,spell_minimum_added_physical_damage_while_holding_a_shield|spell_maximum_added_physical_damage_while_holding_a_shield,{0} to {1} Added Spell Physical Damage while holding a Shield,,yes,yes
fractured.stat_3954265754,fractured,stat_3954265754,Skills that leave Lingering Blades have +# to Maximum Lingering Blades,,9302,1,maximum_number_of_blades_left_in_ground,Skills that leave Lingering Blades have {0} to Maximum Lingering Blades,,yes,yes
fractured.stat_3957006524,fractured,stat_3957006524,1 Added Passive Skill is Vivid Hues,,7946,1,local_affliction_notable_vivid_hues,1 Added Passive Skill is Vivid Hues,,yes,yes
fractured.stat_3961014595,fractured,stat_3961014595,#% increased Spell Damage per 16 Intelligence,,10305,1,spell_damage_+%_per_16_int,{0}% increased Spell Damage per 16 Intelligence,,yes,yes
fractured.stat_3962278098,fractured,stat_3962278098,#% increased Fire Damage,,1383,1,fire_damage_+%,{0}% increased Fire Damage,,yes,yes
fractured.stat_3962823719,fractured,stat_3962823719,Melee Attacks Knock Enemies Back on Hit,,9321,1,melee_knockback,Melee Attacks Knock Enemies Back on Hit,,yes,yes
fractured.stat_3964634628,fractured,stat_3964634628,Adds # to # Fire Damage to Spells and Attacks,,1399,1,spell_and_attack_minimum_added_fire_damage|spell_and_attack_maximum_added_fire_damage,Adds {0} to {1} Fire Damage to Spells and Attacks,,yes,yes
fractured.stat_3964669425,fractured,stat_3964669425,#% more Mana cost of Lightning Skills while Shocked,,7571,1,lightning_skill_mana_cost_+%_final_while_shocked,{0}% more Mana cost of Lightning Skills while Shocked,,yes,yes
fractured.stat_3965637181,fractured,stat_3965637181,Immunity to Bleeding and Corrupted Blood during Effect,,1010,1,local_flask_immune_to_bleeding_and_corrupted_blood_during_flask_effect,Immunity to Bleeding and Corrupted Blood during Effect,,yes,yes
fractured.stat_3967122169,fractured,stat_3967122169,Heist Chests have a #% chance to Duplicate contained Map Fragments,,7081,1,heist_chests_double_map_fragments_%,Heist Chests have a {0}% chance to Duplicate contained Map Fragments,,yes,yes
fractured.stat_3967765261,fractured,stat_3967765261,1 Added Passive Skill is Bloodscent,,7692,1,local_affliction_notable_bloodscent,1 Added Passive Skill is Bloodscent,,yes,yes
fractured.stat_3967845372,fractured,stat_3967845372,Curse Enemies with Vulnerability on Hit,,2546,3,curse_on_hit_%_vulnerability,{0}% chance to Curse Enemies with Vulnerability on Hit,,yes,yes
fractured.stat_3967845372,fractured,stat_3967845372,Curse Enemies with Vulnerability on Hit,,2549,3,curse_on_hit_level_vulnerability,Curse Enemies with Vulnerability on Hit,,yes,yes
fractured.stat_3967845372,fractured,stat_3967845372,Curse Enemies with Vulnerability on Hit,,2550,3,curse_on_hit_level_10_vulnerability_%,{0}% chance to Curse Enemies with Vulnerability on Hit,,yes,yes
fractured.stat_3969608626,fractured,stat_3969608626,"Effect is not removed when Unreserved Mana is Filled
Effect does not Queue",,890,1,local_flask_effect_not_removed_at_full_mana,Effect is not removed when Unreserved Mana is Filled\nEffect does not Queue,,yes,yes
fractured.stat_3984980429,fractured,stat_3984980429,1 Added Passive Skill is Follow-Through,,7779,1,local_affliction_notable_follow_through,1 Added Passive Skill is Follow-Through,,yes,yes
fractured.stat_3988349707,fractured,stat_3988349707,+#% to Damage over Time Multiplier,,1267,1,dot_multiplier_+,{0}% to Damage over Time Multiplier,,yes,yes
fractured.stat_3989400244,fractured,stat_3989400244,1 Added Passive Skill is Low Tolerance,,7819,1,local_affliction_notable_low_tolerance,1 Added Passive Skill is Low Tolerance,,yes,yes
fractured.stat_3991644188,fractured,stat_3991644188,Players' Minions have #% more Movement Speed,,8761,1,map_minion_movement_speed_+%,Players' Minions have {0}% more Movement Speed,,yes,yes
fractured.stat_3992439283,fractured,stat_3992439283,+#% Critical Strike Multiplier while a Rare or Unique Enemy is Nearby,,6041,1,critical_strike_multiplier_+_if_rare_or_unique_enemy_nearby,{0}% Critical Strike Multiplier while a Rare or Unique Enemy is Nearby,,yes,yes
fractured.stat_3993865658,fractured,stat_3993865658,Pride has #% increased Mana Reservation Efficiency,,9860,2,pride_mana_reservation_efficiency_-2%_per_1,Pride has {0}% reduced Mana Reservation Efficiency,,yes,yes
fractured.stat_3993865658,fractured,stat_3993865658,Pride has #% increased Mana Reservation Efficiency,,9861,2,pride_mana_reservation_efficiency_+%,Pride has {0}% increased Mana Reservation Efficiency,,yes,yes
fractured.stat_3993957711,fractured,stat_3993957711,1 Added Passive Skill is Sleepless Sentries,,7902,1,local_affliction_notable_sleepless_sentries,1 Added Passive Skill is Sleepless Sentries,,yes,yes
fractured.stat_3994193163,fractured,stat_3994193163,Added Small Passive Skills also grant: +# to Maximum Mana,,7651,1,local_affliction_jewel_small_nodes_grant_maximum_mana,Added Small Passive Skills also grant: {0} to Maximum Mana,,yes,yes
fractured.stat_3998316,fractured,stat_3998316,1 Added Passive Skill is Ancestral Might,,7672,1,local_affliction_notable_ancestral_might,1 Added Passive Skill is Ancestral Might,,yes,yes
fractured.stat_3998967779,fractured,stat_3998967779,Minions have #% chance to cause Bleeding with Attacks,,2516,1,minion_bleed_on_hit_with_attacks_%,Minions have {0}% chance to cause Bleeding with Attacks,,yes,yes
fractured.stat_3999401129,fractured,stat_3999401129,#% of Cold Damage Leeched as Life,,1699,3,old_do_not_use_base_life_leech_from_cold_damage_permyriad,{0}% of Cold Damage Leeched as Life,,yes,yes
fractured.stat_3999401129,fractured,stat_3999401129,#% of Cold Damage Leeched as Life,,1700,3,base_life_leech_from_cold_damage_permyriad,{0}% of Cold Damage Leeched as Life,,yes,yes
fractured.stat_3999401129,fractured,stat_3999401129,#% of Cold Damage Leeched as Life,,1702,3,horrible_ugly_life_leech_from_cold_damage_perhundredthousand,{0}% of Cold Damage Leeched as Life,,yes,yes
fractured.stat_4000101551,fractured,stat_4000101551,Minions have #% increased Cast Speed,,2938,1,minion_cast_speed_+%,Minions have {0}% increased Cast Speed,,yes,yes
fractured.stat_4001105802,fractured,stat_4001105802,Skills which Throw Traps have +# Cooldown Use,,10571,1,trap_skill_added_cooldown_count,Skills which Throw Traps have +{0} Cooldown Use,,yes,yes
fractured.stat_4003593289,fractured,stat_4003593289,Grants Immunity to Hinder for # seconds if used while Hindered,,933,1,local_flask_immune_to_hinder_for_x_seconds_if_hindered,Grants Immunity to Hinder for {0} seconds if used while Hindered,,yes,yes
fractured.stat_4004298002,fractured,stat_4004298002,Unaffected by Desecrated Ground,,10626,1,unaffected_by_desecrated_ground,Unaffected by Desecrated Ground,,yes,yes
fractured.stat_4015621042,fractured,stat_4015621042,#% increased Energy Shield (Local),,1584,1,local_energy_shield_+%,{0}% increased Energy Shield,,yes,yes
fractured.stat_4015918489,fractured,stat_4015918489,Socketed Gems are Supported by Level # Power Charge On Critical Strike,,368,1,local_display_socketed_gems_supported_by_level_x_power_charge_on_crit,Socketed Gems are Supported by Level {0} Power Charge On Critical Strike,,yes,yes
fractured.stat_4018305528,fractured,stat_4018305528,1 Added Passive Skill is Compound Injury,,7715,1,local_affliction_notable_compound_injury,1 Added Passive Skill is Compound Injury,,yes,yes
fractured.stat_4021083819,fractured,stat_4021083819,Socketed Triggered Skills deal Double Damage,,422,1,local_display_socketed_triggered_skills_deal_double_damage,Socketed Triggered Skills deal Double Damage,,yes,yes
fractured.stat_4022743870,fractured,stat_4022743870,1 Added Passive Skill is Adrenaline,,7662,1,local_affliction_notable_adrenaline,1 Added Passive Skill is Adrenaline,,yes,yes
fractured.stat_4025536654,fractured,stat_4025536654,1 Added Passive Skill is Capacitor,,7705,1,local_affliction_notable_capacitor,1 Added Passive Skill is Capacitor,,yes,yes
fractured.stat_402920808,fractured,stat_402920808,#% increased Physical Damage with Bows,,1359,1,physical_bow_damage_+%,{0}% increased Physical Damage with Bows,,yes,yes
fractured.stat_4031081471,fractured,stat_4031081471,You take # Chaos Damage per second for # seconds on Kill,,2720,1,deaths_oath_debuff_on_kill_duration_ms|deaths_oath_debuff_on_kill_base_chaos_damage_to_deal_per_minute,You take {1} Chaos Damage per second for {0} seconds on Kill,,yes,yes
fractured.stat_4036575250,fractured,stat_4036575250,Added Small Passive Skills also grant: +# to All Attributes,,7619,1,local_affliction_jewel_small_nodes_grant_all_attributes,Added Small Passive Skills also grant: {0} to All Attributes,,yes,yes
fractured.stat_4043416969,fractured,stat_4043416969,+# to Level of Socketed Lightning Gems,,176,1,local_socketed_lightning_gem_level_+,{0} to Level of Socketed Lightning Gems,,yes,yes
fractured.stat_4045850340,fractured,stat_4045850340,Players in Area take #% increased Damage per nearby Ally,,8546,1,map_damage_taken_+%_per_nearby_ally,Players in Area take {0}% increased Damage per nearby Ally,,yes,yes
fractured.stat_4050593908,fractured,stat_4050593908,Skills used by Traps have #% increased Area of Effect,,3511,1,trap_skill_area_of_effect_+%,Skills used by Traps have {0}% increased Area of Effect,,yes,yes
fractured.stat_4052037485,fractured,stat_4052037485,+# to maximum Energy Shield (Local),,1583,1,local_energy_shield,{0} to maximum Energy Shield,,yes,yes
fractured.stat_4053951709,fractured,stat_4053951709,#% chance to Avoid being Poisoned,,1872,1,base_avoid_poison_%,{0}% chance to Avoid being Poisoned,,yes,yes
fractured.stat_4054656914,fractured,stat_4054656914,1 Added Passive Skill is Vicious Guard,,7941,1,local_affliction_notable_vicious_guard_,1 Added Passive Skill is Vicious Guard,,yes,yes
fractured.stat_4055307827,fractured,stat_4055307827,+#% to Chaos Damage over Time Multiplier,,1285,1,chaos_dot_multiplier_+,{0}% to Chaos Damage over Time Multiplier,,yes,yes
fractured.stat_4056408881,fractured,stat_4056408881,Reward Rooms have #% increased Monsters,,7188,1,heist_side_reward_room_monsters_+%,Reward Rooms have {0}% increased Monsters,,yes,yes
fractured.stat_4061558269,fractured,stat_4061558269,+#% Chance to Block Attack Damage while holding a Shield,,1166,2,shield_block_%,{0}% Chance to Block Attack Damage while holding a Shield,,yes,yes
fractured.stat_4061558269,fractured,stat_4061558269,+#% Chance to Block Attack Damage while holding a Shield,,1190,2,block_chance_%_while_holding_shield,{0}% Chance to Block Attack Damage while holding a Shield,,yes,yes
fractured.stat_4062840317,fractured,stat_4062840317,Monsters gain #% of their Physical Damage as Extra Damage of a random Element,,8829,1,map_monsters_physical_damage_%_to_add_as_random_element,Monsters gain {0}% of their Physical Damage as Extra Damage of a random Element,,yes,yes
fractured.stat_406353061,fractured,stat_406353061,Monsters have #% chance to gain a Power Charge on Hit,,2434,1,map_monsters_add_power_charge_on_hit_%,Monsters have {0}% chance to gain a Power Charge on Hit,,yes,yes
fractured.stat_4064396395,fractured,stat_4064396395,Attacks with this Weapon Penetrate #% Elemental Resistances,,3793,1,local_elemental_penetration_%,Attacks with this Weapon Penetrate {0}% Elemental Resistances,,yes,yes
fractured.stat_4067062424,fractured,stat_4067062424,Adds # to # Cold Damage to Attacks,,1395,1,attack_minimum_added_cold_damage|attack_maximum_added_cold_damage,Adds {0} to {1} Cold Damage to Attacks,,yes,yes
fractured.stat_4067268731,fractured,stat_4067268731,Monsters have +# to Maximum Endurance Charges,,2430,1,map_monster_maximum_endurance_charges,Monsters have {0} to Maximum Endurance Charges,,yes,yes
fractured.stat_4070754804,fractured,stat_4070754804,Summoned Raging Spirits have #% chance to refresh their Duration when they Hit a Rare or Unique Enemy,,9949,1,raging_spirits_refresh_duration_on_hit_vs_rare_or_unique_%_chance,Summoned Raging Spirits have {0}% chance to refresh their Duration when they Hit a Rare or Unique Enemy,,yes,yes
fractured.stat_407317553,fractured,stat_407317553,Socketed Gems are Supported by Level # More Duration,,326,1,local_display_socketed_gems_supported_by_level_x_increased_duration,Socketed Gems are Supported by Level {0} More Duration,,yes,yes
fractured.stat_407390981,fractured,stat_407390981,#% of Physical Attack Damage Leeched by Enemy as Mana,,1723,1,enemy_mana_leech_from_physical_attack_damage_permyriad,{0}% of Physical Attack Damage Leeched by Enemy as Mana,,yes,yes
fractured.stat_407482587,fractured,stat_407482587,Non-Channelling Skills Cost +# Mana,,10212,1,base_mana_cost_+_with_non_channelling_skills,Non-Channelling Skills Cost {0} Mana,,yes,yes
fractured.stat_4078695,fractured,stat_4078695,+# to Maximum Frenzy Charges,,1834,1,max_frenzy_charges,{0} to Maximum Frenzy Charges,,yes,yes
fractured.stat_4079888060,fractured,stat_4079888060,# Added Passive Skills are Jewel Sockets,,8073,1,local_jewel_expansion_jewels_count,1 Added Passive Skill is a Jewel Socket,,yes,yes
fractured.stat_4080245957,fractured,stat_4080245957,Runebinder,,10978,1,keystone_runebinder,Runebinder,,yes,yes
fractured.stat_4080418644,fractured,stat_4080418644,+# to Strength,,1202,1,additional_strength,{0} to Strength,,yes,yes
fractured.stat_4087089130,fractured,stat_4087089130,#% increased Damage with Staves,,1334,1,staff_damage_+%,{0}% increased Damage with Staves,,yes,yes
fractured.stat_4091369450,fractured,stat_4091369450,#% increased Melee Damage during any Flask Effect,,9318,1,melee_damage_+%_during_flask_effect,{0}% increased Melee Damage during any Flask Effect,,yes,yes
fractured.stat_4091848539,fractured,stat_4091848539,+# Armour if you've Blocked Recently,,4532,1,X_armour_if_you_have_blocked_recently,{0} Armour if you've Blocked Recently,,yes,yes
fractured.stat_4092697134,fractured,stat_4092697134,Iron Will,,10999,1,strong_casting,Iron Will,,yes,yes
fractured.stat_4095671657,fractured,stat_4095671657,+#% to maximum Fire Resistance,,1648,1,base_maximum_fire_damage_resistance_%,{0}% to maximum Fire Resistance,,yes,yes
fractured.stat_4096052153,fractured,stat_4096052153,Zealotry has #% increased Aura Effect,,10885,1,zealotry_aura_effect_+%,Zealotry has {0}% increased Aura Effect,,yes,yes
fractured.stat_4096656097,fractured,stat_4096656097,+#% to Damage over Time Multiplier for Poison inflicted with this Weapon,,1290,1,local_poison_dot_multiplier_+,{0}% to Damage over Time Multiplier for Poison inflicted with this Weapon,,yes,yes
fractured.stat_4100161067,fractured,stat_4100161067,Added Small Passive Skills also grant: +# to Evasion,,7644,1,local_affliction_jewel_small_nodes_grant_evasion,Added Small Passive Skills also grant: {0} to Evasion,,yes,yes
