# generated by scripts/template-vs-translation.py from ../item-facts/data/mod-templates.csv and poe1/data/stat_translations.json @ e2bd511a
array,template,items,lines,match,n_entries,entry_ids,n_trade_ids,trade_ids,has_trade_ids,equipment_lines,gem_lines,other_lines
enchantMods,Allocates Essence Extraction,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Faith and Steel,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Fangs of Frost,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Fatal Blade,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Fatal Toxins,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Fending,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Field Medicine,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Fingers of Frost,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Force Shaper,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Forces of Nature,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Forethought,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Frost Walker,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Gladiator's Perseverance,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Golem Commander,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Grave Intentions,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Harrier,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Harvester of Foes,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Heart and Soul,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Heart of Flame,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Heart of Ice,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Hearty,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Hematophagy,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Herbalism,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Hunter's Gambit,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Incorporeal,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Indiscriminate Revenge,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Inexorable,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Instability,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Ironwood,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Juggernaut,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Lava Lash,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Leadership,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Life Raker,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Light of Divinity,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Lightning Walker,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Longshot,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Martial Experience,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Master Sapper,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Master of Blades,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Master of the Arena,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Melding,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Mind Drinker,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Mystic Talents,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Nightstalker,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates One with the River,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Overcharge,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Overprepared,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Path of the Savant,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Physique,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Potency of Will,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Potent Connections,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Prodigal Perfection,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Profane Chemistry,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Purity of Flesh,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Razor's Edge,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Replenishing Remedies,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Retribution,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Revenge of the Hunted,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Righteous Army,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Righteous Decree,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Robust,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Safeguard,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Savagery,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Season of Ice,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Shaman's Dominion,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Shaper,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Slaughter,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Sleight of Hand,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Soul Siphon,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Soul Thief,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Split Shot,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Steadfast,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Storm Weaver,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Strong Arm,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Surveillance,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Swift Venoms,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Throatseeker,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Tireless,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Tolerance,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Tribal Fury,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Trick Shot,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Unnatural Calm,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Unstable Munitions,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Utmost Swiftness,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Vampirism,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Vengeant Cascade,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Vigour,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Void Barrier,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Weathered Hunter,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Whispers of Doom,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Wild Hunger,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Will of Blades,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Window of Opportunity,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Winter Spirit,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Wisdom of the Glade,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Wrecking Ball,1,1,none,0,,0,,,1,0,0
enchantMods,Allocates Written in Blood,1,1,none,0,,0,,,1,0,0
enchantMods,Ancestral Protector Totem deals #% increased Damage,1,1,exact,1,melee_ancestor_totem_damage_+%,1,enchant.stat_2596239449,yes,1,0,0
enchantMods,Arcane Cloak grants Life Regeneration equal to #% of Mana Spent per Second,1,1,exact,1,arcane_cloak_gain_%_of_consumed_mana_as_life_regenerated_per_second,1,enchant.stat_3606492882,yes,1,0,0
enchantMods,Armageddon Brand Damage Penetrates #% of Branded Enemy's Fire Resistance,1,1,exact,1,armageddon_brand_attached_target_fire_penetration_%,1,enchant.stat_1715805151,yes,1,0,0
enchantMods,Artillery Ballista Projectiles fall in two perpendicular lines instead,1,1,exact,1,artillery_ballista_cross_strafe_pattern,1,enchant.stat_2056176052,yes,1,0,0
enchantMods,Attacks have #% chance to Maim on Hit,1,1,exact,1,maim_on_hit_%,5,enchant.stat_1510714129 explicit.stat_1510714129 fractured.stat_1510714129 implicit.stat_1510714129 scourge.stat_1510714129,yes,1,0,0
enchantMods,Attacks with Energy Blades Penetrate #% Lightning Resistance,1,1,exact,1,storm_blade_has_local_lightning_penetration_%,1,enchant.stat_1501151168,yes,1,0,0
enchantMods,Berserk has #% reduced Rage loss per second,1,1,exact,1,berserk_rage_loss_+%,1,enchant.stat_1019790379,yes,1,0,0
enchantMods,Blade Blast has #% increased Area of Effect,1,1,exact,1,blade_blast_skill_area_of_effect_+%,1,enchant.stat_3569393676,yes,1,0,0
enchantMods,Bladefall has an additional Volley,1,1,exact,1,bladefall_number_of_volleys|quality_display_bladefall_is_gem,1,enchant.stat_3808171722,yes,1,0,0
enchantMods,Blazing Salvo Projectiles land in a #% increased Area,1,1,exact,1,ember_projectile_spread_area_+%,1,enchant.stat_1785831895,yes,1,0,0
enchantMods,Blight has #% increased Hinder Duration,1,1,exact,1,blight_secondary_skill_effect_duration_+%,3,enchant.stat_4170725899 explicit.stat_4170725899 implicit.stat_4170725899,yes,1,0,0
enchantMods,Blink Arrow and Blink Arrow Clones have #% increased Attack Speed,1,1,exact,1,blink_arrow_and_blink_arrow_clone_attack_speed_+%,1,enchant.stat_1554597333,yes,1,0,0
enchantMods,Blink Arrow has #% increased Cooldown Recovery Rate,1,1,exact,1,blink_arrow_cooldown_speed_+%,1,enchant.stat_2983274404,yes,1,0,0
enchantMods,Blood Rage grants additional #% chance to gain a Frenzy Charge on Kill,1,1,exact,1,blood_rage_grants_additional_%_chance_to_gain_frenzy_on_kill,1,enchant.stat_3152806535,yes,1,0,0
enchantMods,Blood Rage grants additional #% increased Attack Speed,1,1,exact,1,blood_rage_grants_additional_attack_speed_+%,1,enchant.stat_3418033798,yes,1,0,0
enchantMods,Burning Arrow has #% chance to Ignite,1,1,exact,1,burning_arrow_ignite_chance_%,1,enchant.stat_2226973351,yes,1,0,0
enchantMods,Cages created by Your Glacial Cage Towers are #% larger,1,1,exact,1,blight_glacialcage_tower_area_of_effect_+%,1,enchant.stat_2449293016,yes,1,0,0
enchantMods,Can have # additional Crafted Modifier,1,1,exact,1,local_can_have_additional_crafted_mods,1,enchant.stat_1963398329,yes,1,0,0
enchantMods,Chaos Golems deal #% increased Damage,1,1,exact,1,chaos_golem_damage_+%,1,enchant.stat_2505115650,yes,1,0,0
enchantMods,Charged Dash has # metres to radius of each Wave's last damage Area,1,1,exact,1,charged_dash_area_of_effect_radius_+_of_final_explosion,1,enchant.stat_2898302567,yes,1,0,0
enchantMods,Clarity has #% increased Mana Reservation Efficiency,1,1,exact,2,clarity_mana_reservation_efficiency_-2%_per_1;clarity_mana_reservation_efficiency_+%,2,enchant.stat_2668611054 enchant.stat_453778214,yes,1,0,0
enchantMods,Consecrated Path has #% increased teleport range,1,1,exact,1,holy_path_teleport_range_+%,1,enchant.stat_2048678824,yes,1,0,0
enchantMods,Corrupting Fever deals #% increased Damage,1,1,exact,1,corrupting_fever_damage_+%,1,enchant.stat_4010544321,yes,1,0,0
enchantMods,Curse Enemies with Punishment on Hit,1,1,exact,1,curse_with_punishment_on_hit_%,3,enchant.stat_2950697759 explicit.stat_2950697759 implicit.stat_2950697759,yes,1,0,0
enchantMods,Delirium Reward Type: Expedition Items,1,1,none,0,,0,,,1,0,0
enchantMods,Delirium Reward Type: Miscellaneous Items,1,1,none,0,,0,,,1,0,0
enchantMods,Divine Ire deals #% increased Damage,1,1,exact,1,divine_tempest_damage_+%,1,enchant.stat_2584129062,yes,1,0,0
enchantMods,Dominating Blow can summon # additional Magic Sentinels of Dominance,1,1,exact,1,additional_max_number_of_dominated_magic_monsters,1,enchant.stat_1095160683,yes,1,0,0
enchantMods,Dread Banner has #% increased Aura Effect,1,1,exact,1,dread_banner_aura_effect_+%,1,enchant.stat_287319069,yes,1,0,0
enchantMods,Earthshatter has #% increased Area of Effect,1,1,exact,1,earthshatter_area_of_effect_+%,1,enchant.stat_3469056056,yes,1,0,0
enchantMods,Enduring Cry has #% increased Cooldown Recovery Rate,1,1,exact,1,enduring_cry_cooldown_speed_+%,2,enchant.stat_3617955571 implicit.stat_3617955571,yes,1,0,0
enchantMods,Enemies Blinded by you have #% reduced Critical Strike Chance,1,1,exact,1,enemies_you_blind_have_critical_strike_chance_+%,3,enchant.stat_4216282855 explicit.stat_4216282855 fractured.stat_4216282855,yes,1,0,0
enchantMods,Enemies Killed by your Hits are destroyed,1,1,exact,1,enemies_explode_on_kill,2,enchant.stat_2970902024 explicit.stat_2970902024,yes,1,0,0
enchantMods,Energy Blades have #% increased Attack Speed,1,1,exact,1,storm_blade_has_local_attack_speed_+%,1,enchant.stat_1217516474,yes,1,0,0
enchantMods,Explosive Arrow has #% increased Area of Effect,1,1,exact,1,explosive_arrow_radius_+%,1,enchant.stat_1041365824,yes,1,0,0
enchantMods,Explosive Concoction uses #% reduced Flask Charges,1,1,exact,1,explosive_concoction_flask_charges_consumed_+%,1,enchant.stat_1907051864,yes,1,0,0
enchantMods,Explosive Trap deals #% increased Damage,1,1,exact,1,shrapnel_trap_damage_+%,1,enchant.stat_4207255685,yes,1,0,0
enchantMods,Explosive Trap has #% increased Area of Effect,1,1,exact,1,shrapnel_trap_area_of_effect_+%,1,enchant.stat_1694915226,yes,1,0,0
enchantMods,Exsanguinate deals #% increased Damage,1,1,exact,1,exsanguinate_damage_+%,1,enchant.stat_2259734653,yes,1,0,0
enchantMods,Flame Dash has #% increased Cooldown Recovery Rate,1,1,exact,1,flame_dash_cooldown_speed_+%,1,enchant.stat_1440798870,yes,1,0,0
enchantMods,Flame Golems have #% increased Damage,1,1,exact,1,flame_golem_damage_+%,1,enchant.stat_1575282859,yes,1,0,0
enchantMods,Flame Wall deals #% increased Damage,1,1,exact,1,flame_wall_damage_+%,1,enchant.stat_2189364976,yes,1,0,0
enchantMods,Flamethrower Trap deals #% increased Damage,1,1,exact,1,flamethrower_tower_trap_damage_+%,1,enchant.stat_4162139595,yes,1,0,0
enchantMods,Flicker Strike has #% increased Cooldown Recovery Rate,1,1,exact,1,flicker_strike_cooldown_speed_+%,1,enchant.stat_1398394628,yes,1,0,0
enchantMods,Forbidden Rite fires an additional Projectile,1,1,exact,1,forbidden_rite_number_of_additional_projectiles,1,enchant.stat_3047407995,yes,1,0,0
enchantMods,Frost Bomb has #% increased Debuff Duration,1,1,exact,1,frost_bomb_buff_duration_+%,1,enchant.stat_2109176627,yes,1,0,0
enchantMods,Frost Shield has # to maximum Life per Stage,1,1,exact,1,frost_globe_health_per_stage,1,enchant.stat_2511493969,yes,1,0,0
enchantMods,Frostblink has #% increased maximum travel distance,1,1,exact,1,ice_dash_travel_distance_+%,1,enchant.stat_3070497632,yes,1,0,0
enchantMods,Gain # Rage on Melee Hit,1,1,exact,1,gain_x_rage_on_melee_hit,3,enchant.stat_2709367754 explicit.stat_2709367754 implicit.stat_2709367754,yes,1,0,0
enchantMods,Gain #% of Maximum Life as Extra Armour,1,1,exact,1,maximum_life_%_to_add_as_maximum_armour,2,enchant.stat_4118694562 explicit.stat_4118694562,yes,1,0,0
enchantMods,General's Cry has #% increased Cooldown Recovery Rate,1,1,exact,1,generals_cry_cooldown_speed_+%,2,enchant.stat_3637727672 implicit.stat_3637727672,yes,1,0,0
enchantMods,Glacial Hammer has #% chance to Freeze,1,1,exact,1,glacial_hammer_freeze_chance_%,1,enchant.stat_288248772,yes,1,0,0
enchantMods,Grace has #% increased Mana Reservation Efficiency,1,1,exact,2,grace_mana_reservation_efficiency_-2%_per_1;grace_mana_reservation_efficiency_+%,7,enchant.stat_1803598623 enchant.stat_900639351 explicit.stat_1803598623 explicit.stat_900639351 fractured.stat_900639351 implicit.stat_1803598623 implicit.stat_900639351,yes,1,0,0
enchantMods,Grants #% increased Accuracy per #% Quality,1,1,none,0,,0,,,1,0,0
enchantMods,Ground Slam has a #% increased angle,1,1,exact,1,ground_slam_angle_+%,1,enchant.stat_648647905,yes,1,0,0
enchantMods,Has # White Sockets,1,1,exact,1,local_has_X_white_sockets,1,enchant.stat_931294424,yes,1,0,0
enchantMods,Has no Red Sockets,1,1,exact,1,local_cannot_have_red_sockets,1,enchant.stat_320043039,yes,1,0,0
enchantMods,Herald of Agony has #% increased Mana Reservation Efficiency,1,1,exact,2,herald_of_agony_mana_reservation_efficiency_-2%_per_1;herald_of_agony_mana_reservation_efficiency_+%,4,enchant.stat_1133703802 enchant.stat_1284151528 explicit.stat_1133703802 explicit.stat_1284151528,yes,1,0,0
enchantMods,Herald of Ash has #% increased Mana Reservation Efficiency,1,1,exact,2,herald_of_ash_mana_reservation_efficiency_-2%_per_1;herald_of_ash_mana_reservation_efficiency_+%,4,enchant.stat_2500442851 enchant.stat_3819451758 explicit.stat_2500442851 explicit.stat_3819451758,yes,1,0,0
enchantMods,Herald of Thunder has #% increased Mana Reservation Efficiency,1,1,exact,2,herald_of_thunder_mana_reservation_efficiency_-2%_per_1;herald_of_thunder_mana_reservation_efficiency_+%,4,enchant.stat_3817220109 enchant.stat_3959101898 explicit.stat_3817220109 explicit.stat_3959101898,yes,1,0,0
enchantMods,Ice Spear fires an additional Projectile,1,1,exact,1,ice_spear_number_of_additional_projectiles,1,enchant.stat_3801130154,yes,1,0,0
enchantMods,Icicle Mine deals #% increased Damage,1,1,exact,1,cold_projectile_mine_damage_+%,1,enchant.stat_2363866815,yes,1,0,0
enchantMods,Icicle Mine has #% to Critical Strike Multiplier,1,1,exact,1,cold_projectile_mine_critical_multiplier_+,1,enchant.stat_1555251,yes,1,0,0
enchantMods,Intimidating Cry has #% increased Area of Effect,1,1,exact,1,intimidating_cry_area_of_effect_+%,1,enchant.stat_1088946611,yes,1,0,0
enchantMods,Intimidating Cry has #% increased Cooldown Recovery Rate,1,1,exact,1,intimidating_cry_cooldown_speed_+%,2,enchant.stat_1134560807 implicit.stat_1134560807,yes,1,0,0
enchantMods,Kinetic Blast has a #% chance for an additional explosion,1,1,exact,1,kinetic_blast_%_chance_for_additional_blast,1,enchant.stat_3105097589,yes,1,0,0
enchantMods,Kinetic Bolt has #% increased Projectile Speed,1,1,exact,1,kinetic_bolt_projectile_speed_+%,1,enchant.stat_2482018205,yes,1,0,0
enchantMods,Lancing Steel deals #% increased Damage,1,1,exact,1,lancing_steel_damage_+%,1,enchant.stat_2159486200,yes,1,0,0
enchantMods,Malevolence has #% increased Mana Reservation Efficiency,1,1,exact,2,malevolence_mana_reservation_efficiency_-2%_per_1;malevolence_mana_reservation_efficiency_+%,5,enchant.stat_3266567165 enchant.stat_3383226338 explicit.stat_3266567165 explicit.stat_3383226338 implicit.stat_3383226338,yes,1,0,0
enchantMods,Minions summoned by Your Summoning Towers have #% increased Life,1,1,exact,1,blight_summoning_tower_minion_life_+%,1,enchant.stat_3651039490,yes,1,0,0
enchantMods,Mirror Arrow and Mirror Arrow Clones have #% increased Attack Speed,1,1,exact,1,mirror_arrow_and_mirror_arrow_clone_attack_speed_+%,1,enchant.stat_3653459847,yes,1,0,0
enchantMods,Penance Brand deals #% increased Damage,1,1,exact,1,penance_brand_damage_+%,1,enchant.stat_610562666,yes,1,0,0
enchantMods,Perforate deals #% increased Damage,1,1,exact,1,blood_spears_damage_+%,1,enchant.stat_2731606134,yes,1,0,0
enchantMods,Pestilent Strike has #% increased Area of Effect,1,1,exact,1,mamba_strike_area_of_effect_+%,1,enchant.stat_3787328468,yes,1,0,0
enchantMods,Poisonous Concoction uses #% reduced Flask Charges,1,1,exact,1,poisonous_concoction_flask_charges_consumed_+%,1,enchant.stat_1474722052,yes,1,0,0
enchantMods,Power Siphon fires at up to # additional target,1,1,exact,1,power_siphon_number_of_additional_projectiles,1,enchant.stat_1177831984,yes,1,0,0
enchantMods,Purity of Lightning has #% increased Mana Reservation Efficiency,1,1,exact,2,purity_of_lightning_mana_reservation_efficiency_-2%_per_1;purity_of_lightning_mana_reservation_efficiency_+%,6,enchant.stat_1450978702 enchant.stat_3411256933 explicit.stat_1450978702 explicit.stat_3411256933 implicit.stat_1450978702 implicit.stat_3411256933,yes,1,0,0
enchantMods,Pyroclast Mine has #% increased Throwing Speed,1,1,exact,2,mortar_barrage_mine_throwing_speed_halved_+%;mortar_barrage_mine_throwing_speed_+%,2,enchant.stat_2005440071 enchant.stat_2432759583,yes,1,0,0
enchantMods,Rain of Arrows has #% chance to fire an additional sequence of arrows,1,1,exact,2,rain_of_arrows_additional_sequence_chance_%;rain_of_arrows_rain_of_arrows_additional_sequence_chance_%,1,enchant.stat_3505939359,yes,1,0,0
enchantMods,Reckoning has #% increased Cooldown Recovery Rate,1,1,exact,1,reckoning_cooldown_speed_+%,1,enchant.stat_804983774,yes,1,0,0
enchantMods,Righteous Fire grants #% increased Spell Damage,1,1,exact,1,righteous_fire_spell_damage_+%,1,enchant.stat_3316822388,yes,1,0,0
enchantMods,Rune Blast teleports you to the detonated Rune if you have not detonated Runes in the past # seconds,1,1,none,0,,0,,,1,0,0
enchantMods,Scourge Arrow deals #% increased Damage,1,1,exact,1,scourge_arrow_damage_+%,1,enchant.stat_192534517,yes,1,0,0
enchantMods,Seismic Trap has #% increased Skill Effect Duration,1,1,exact,1,phys_cascade_trap_duration_+%,1,enchant.stat_1615912303,yes,1,0,0
enchantMods,Shrapnel Ballista Pierces # additional Targets,1,1,exact,1,shrapnel_ballista_num_pierce,1,enchant.stat_1494168614,yes,1,0,0
enchantMods,Smite deals #% increased Damage,1,1,exact,1,smite_damage_+%,1,enchant.stat_3901016205,yes,1,0,0
enchantMods,Smite has a #% chance for lightning to strike another target,1,1,exact,1,smite_chance_for_lighting_to_strike_extra_target_%,1,enchant.stat_3946561324,yes,1,0,0
enchantMods,Smoke Mine grants additional #% increased Movement Speed,1,1,exact,1,smoke_mine_base_movement_velocity_+%,1,enchant.stat_3564777492,yes,1,0,0
enchantMods,Sniper's Mark has #% increased Curse Effect,1,1,exact,1,projectile_weakness_curse_effect_+%,1,enchant.stat_2789561878,yes,1,0,0
