# generated by scripts/mod-stat-index.py from poe1/data/mods.json @ e2bd511a
id,name,type,domain,generation_type,required_level,n_stats,stats,spawn_weights,generation_weights,adds_tags,implicit_tags,essence_only
DamageTakenGainedAsLifeEldritchImplicit5,,DamageTakenGainedAsLife,item,searing_exarch_implicit,75,1,damage_taken_goes_to_life_over_4_seconds_%:16:17,no_tier_2_eldritch_implicit:0 body_armour:700 default:0,,,resource life,
DamageTakenGainedAsLifeEldritchImplicit6,,DamageTakenGainedAsLife,item,searing_exarch_implicit,75,1,damage_taken_goes_to_life_over_4_seconds_%:18:19,no_tier_1_eldritch_implicit:0 body_armour:700 default:0,,,resource life,
DamageTakenGainedAsLifeEldritchImplicitUniquePresence1,,DamageTakenGainedAsLifeUniquePresence,item,searing_exarch_implicit,75,2,damage_taken_goes_to_life_over_4_seconds_%:14:15 local_influence_mod_requires_unique_monster_presence:1:1,no_tier_6_eldritch_implicit:0 body_armour:0 default:0,,,resource life,
DamageTakenGainedAsLifeEldritchImplicitUniquePresence2,,DamageTakenGainedAsLifeUniquePresence,item,searing_exarch_implicit,75,2,damage_taken_goes_to_life_over_4_seconds_%:16:17 local_influence_mod_requires_unique_monster_presence:1:1,no_tier_5_eldritch_implicit:0 body_armour:350 default:0,,,resource life,
DamageTakenGainedAsLifeEldritchImplicitUniquePresence3,,DamageTakenGainedAsLifeUniquePresence,item,searing_exarch_implicit,75,2,damage_taken_goes_to_life_over_4_seconds_%:18:19 local_influence_mod_requires_unique_monster_presence:1:1,no_tier_4_eldritch_implicit:0 body_armour:350 default:0,,,resource life,
DamageTakenGainedAsLifeEldritchImplicitUniquePresence4,,DamageTakenGainedAsLifeUniquePresence,item,searing_exarch_implicit,75,2,damage_taken_goes_to_life_over_4_seconds_%:20:21 local_influence_mod_requires_unique_monster_presence:1:1,no_tier_3_eldritch_implicit:0 body_armour:350 default:0,,,resource life,
DamageTakenGainedAsLifeEldritchImplicitUniquePresence5,,DamageTakenGainedAsLifeUniquePresence,item,searing_exarch_implicit,75,2,damage_taken_goes_to_life_over_4_seconds_%:22:23 local_influence_mod_requires_unique_monster_presence:1:1,no_tier_2_eldritch_implicit:0 body_armour:350 default:0,,,resource life,
DamageTakenGainedAsLifeEldritchImplicitUniquePresence6,,DamageTakenGainedAsLifeUniquePresence,item,searing_exarch_implicit,75,2,damage_taken_goes_to_life_over_4_seconds_%:24:25 local_influence_mod_requires_unique_monster_presence:1:1,no_tier_1_eldritch_implicit:0 body_armour:350 default:0,,,resource life,
DamageTakenGainedAsLifeEldritchImplicitPinnaclePresence1,,DamageTakenGainedAsLifePinnaclePresence,item,searing_exarch_implicit,75,2,damage_taken_goes_to_life_over_4_seconds_%:20:21 local_influence_mod_requires_celestial_boss_presence:1:1,no_tier_6_eldritch_implicit:0 body_armour:0 default:0,,,resource life,
DamageTakenGainedAsLifeEldritchImplicitPinnaclePresence2,,DamageTakenGainedAsLifePinnaclePresence,item,searing_exarch_implicit,75,2,damage_taken_goes_to_life_over_4_seconds_%:22:23 local_influence_mod_requires_celestial_boss_presence:1:1,no_tier_5_eldritch_implicit:0 body_armour:0 default:0,,,resource life,
DamageTakenGainedAsLifeEldritchImplicitPinnaclePresence3,,DamageTakenGainedAsLifePinnaclePresence,item,searing_exarch_implicit,75,2,damage_taken_goes_to_life_over_4_seconds_%:24:25 local_influence_mod_requires_celestial_boss_presence:1:1,no_tier_4_eldritch_implicit:0 body_armour:140 default:0,,,resource life,
DamageTakenGainedAsLifeEldritchImplicitPinnaclePresence4,,DamageTakenGainedAsLifePinnaclePresence,item,searing_exarch_implicit,75,2,damage_taken_goes_to_life_over_4_seconds_%:26:27 local_influence_mod_requires_celestial_boss_presence:1:1,no_tier_3_eldritch_implicit:0 body_armour:140 default:0,,,resource life,
DamageTakenGainedAsLifeEldritchImplicitPinnaclePresence5,,DamageTakenGainedAsLifePinnaclePresence,item,searing_exarch_implicit,75,2,damage_taken_goes_to_life_over_4_seconds_%:28:29 local_influence_mod_requires_celestial_boss_presence:1:1,no_tier_2_eldritch_implicit:0 body_armour:140 default:0,,,resource life,
DamageTakenGainedAsLifeEldritchImplicitPinnaclePresence6,,DamageTakenGainedAsLifePinnaclePresence,item,searing_exarch_implicit,75,2,damage_taken_goes_to_life_over_4_seconds_%:30:31 local_influence_mod_requires_celestial_boss_presence:1:1,no_tier_1_eldritch_implicit:0 body_armour:140 default:0,,,resource life,
FlaskGainPerSecondEldritchImplicit1,,FlaskGainPerSecond,item,searing_exarch_implicit,75,1,flask_charges_recovered_per_3_seconds:1:1,no_tier_6_eldritch_implicit:0 body_armour:500 default:0,,,,
FlaskGainPerSecondEldritchImplicit2,,FlaskGainPerSecond,item,searing_exarch_implicit,75,1,flask_charges_recovered_per_3_seconds:1:1,no_tier_5_eldritch_implicit:0 body_armour:500 default:0,,,,
FlaskGainPerSecondEldritchImplicit3,,FlaskGainPerSecond,item,searing_exarch_implicit,75,1,flask_charges_recovered_per_3_seconds:1:1,no_tier_4_eldritch_implicit:0 body_armour:500 default:0,,,,
FlaskGainPerSecondEldritchImplicit4,,FlaskGainPerSecond,item,searing_exarch_implicit,75,1,flask_charges_recovered_per_3_seconds:1:1,no_tier_3_eldritch_implicit:0 body_armour:500 default:0,,,,
FlaskGainPerSecondEldritchImplicit5,,FlaskGainPerSecond,item,searing_exarch_implicit,75,1,flask_charges_recovered_per_3_seconds:2:2,no_tier_2_eldritch_implicit:0 body_armour:500 default:0,,,,
FlaskGainPerSecondEldritchImplicit6,,FlaskGainPerSecond,item,searing_exarch_implicit,75,1,flask_charges_recovered_per_3_seconds:2:2,no_tier_1_eldritch_implicit:0 body_armour:500 default:0,,,,
FlaskGainPerSecondEldritchImplicitUniquePresence1,,FlaskGainPerSecondUniquePresence,item,searing_exarch_implicit,75,2,flask_charges_recovered_per_3_seconds:2:2 local_influence_mod_requires_unique_monster_presence:1:1,no_tier_6_eldritch_implicit:0 body_armour:0 default:0,,,,
FlaskGainPerSecondEldritchImplicitUniquePresence2,,FlaskGainPerSecondUniquePresence,item,searing_exarch_implicit,75,2,flask_charges_recovered_per_3_seconds:2:2 local_influence_mod_requires_unique_monster_presence:1:1,no_tier_5_eldritch_implicit:0 body_armour:250 default:0,,,,
FlaskGainPerSecondEldritchImplicitUniquePresence3,,FlaskGainPerSecondUniquePresence,item,searing_exarch_implicit,75,2,flask_charges_recovered_per_3_seconds:2:2 local_influence_mod_requires_unique_monster_presence:1:1,no_tier_4_eldritch_implicit:0 body_armour:250 default:0,,,,
FlaskGainPerSecondEldritchImplicitUniquePresence4,,FlaskGainPerSecondUniquePresence,item,searing_exarch_implicit,75,2,flask_charges_recovered_per_3_seconds:2:2 local_influence_mod_requires_unique_monster_presence:1:1,no_tier_3_eldritch_implicit:0 body_armour:250 default:0,,,,
FlaskGainPerSecondEldritchImplicitUniquePresence5,,FlaskGainPerSecondUniquePresence,item,searing_exarch_implicit,75,2,flask_charges_recovered_per_3_seconds:3:3 local_influence_mod_requires_unique_monster_presence:1:1,no_tier_2_eldritch_implicit:0 body_armour:250 default:0,,,,
FlaskGainPerSecondEldritchImplicitUniquePresence6,,FlaskGainPerSecondUniquePresence,item,searing_exarch_implicit,75,2,flask_charges_recovered_per_3_seconds:3:3 local_influence_mod_requires_unique_monster_presence:1:1,no_tier_1_eldritch_implicit:0 body_armour:250 default:0,,,,
FlaskGainPerSecondEldritchImplicitPinnaclePresence1,,FlaskGainPerSecondPinnaclePresence,item,searing_exarch_implicit,75,2,flask_charges_recovered_per_3_seconds:3:3 local_influence_mod_requires_celestial_boss_presence:1:1,no_tier_6_eldritch_implicit:0 body_armour:0 default:0,,,,
FlaskGainPerSecondEldritchImplicitPinnaclePresence2,,FlaskGainPerSecondPinnaclePresence,item,searing_exarch_implicit,75,2,flask_charges_recovered_per_3_seconds:3:3 local_influence_mod_requires_celestial_boss_presence:1:1,no_tier_5_eldritch_implicit:0 body_armour:0 default:0,,,,
FlaskGainPerSecondEldritchImplicitPinnaclePresence3,,FlaskGainPerSecondPinnaclePresence,item,searing_exarch_implicit,75,2,flask_charges_recovered_per_3_seconds:3:3 local_influence_mod_requires_celestial_boss_presence:1:1,no_tier_4_eldritch_implicit:0 body_armour:100 default:0,,,,
FlaskGainPerSecondEldritchImplicitPinnaclePresence4,,FlaskGainPerSecondPinnaclePresence,item,searing_exarch_implicit,75,2,flask_charges_recovered_per_3_seconds:3:3 local_influence_mod_requires_celestial_boss_presence:1:1,no_tier_3_eldritch_implicit:0 body_armour:100 default:0,,,,
FlaskGainPerSecondEldritchImplicitPinnaclePresence5,,FlaskGainPerSecondPinnaclePresence,item,searing_exarch_implicit,75,2,flask_charges_recovered_per_3_seconds:4:4 local_influence_mod_requires_celestial_boss_presence:1:1,no_tier_2_eldritch_implicit:0 body_armour:100 default:0,,,,
FlaskGainPerSecondEldritchImplicitPinnaclePresence6,,FlaskGainPerSecondPinnaclePresence,item,searing_exarch_implicit,75,2,flask_charges_recovered_per_3_seconds:4:4 local_influence_mod_requires_celestial_boss_presence:1:1,no_tier_1_eldritch_implicit:0 body_armour:100 default:0,,,,
MaximumResistancesEldritchImplicit1,,MaximumResistances,item,searing_exarch_implicit,75,1,additional_maximum_all_resistances_%:1:1,no_tier_6_eldritch_implicit:0 body_armour:400 amulet:400 default:0,,,resistance,
MaximumResistancesEldritchImplicit2,,MaximumResistances,item,searing_exarch_implicit,75,1,additional_maximum_all_resistances_%:1:1,no_tier_5_eldritch_implicit:0 body_armour:400 amulet:400 default:0,,,resistance,
MaximumResistancesEldritchImplicit3,,MaximumResistances,item,searing_exarch_implicit,75,1,additional_maximum_all_resistances_%:1:1,no_tier_4_eldritch_implicit:0 body_armour:400 amulet:400 default:0,,,resistance,
MaximumResistancesEldritchImplicit4,,MaximumResistances,item,searing_exarch_implicit,75,1,additional_maximum_all_resistances_%:1:1,no_tier_3_eldritch_implicit:0 body_armour:400 amulet:400 default:0,,,resistance,
MaximumResistancesEldritchImplicit5,,MaximumResistances,item,searing_exarch_implicit,75,1,additional_maximum_all_resistances_%:2:2,no_tier_2_eldritch_implicit:0 body_armour:400 amulet:400 default:0,,,resistance,
MaximumResistancesEldritchImplicit6,,MaximumResistances,item,searing_exarch_implicit,75,1,additional_maximum_all_resistances_%:2:2,no_tier_1_eldritch_implicit:0 body_armour:400 amulet:400 default:0,,,resistance,
MaximumResistancesEldritchImplicitUniquePresence1,,MaximumResistancesUniquePresence,item,searing_exarch_implicit,75,2,additional_maximum_all_resistances_%:2:2 local_influence_mod_requires_unique_monster_presence:1:1,no_tier_6_eldritch_implicit:0 body_armour:0 amulet:0 default:0,,,resistance,
MaximumResistancesEldritchImplicitUniquePresence2,,MaximumResistancesUniquePresence,item,searing_exarch_implicit,75,2,additional_maximum_all_resistances_%:2:2 local_influence_mod_requires_unique_monster_presence:1:1,no_tier_5_eldritch_implicit:0 body_armour:200 amulet:200 default:0,,,resistance,
MaximumResistancesEldritchImplicitUniquePresence3,,MaximumResistancesUniquePresence,item,searing_exarch_implicit,75,2,additional_maximum_all_resistances_%:2:2 local_influence_mod_requires_unique_monster_presence:1:1,no_tier_4_eldritch_implicit:0 body_armour:200 amulet:200 default:0,,,resistance,
MaximumResistancesEldritchImplicitUniquePresence4,,MaximumResistancesUniquePresence,item,searing_exarch_implicit,75,2,additional_maximum_all_resistances_%:2:2 local_influence_mod_requires_unique_monster_presence:1:1,no_tier_3_eldritch_implicit:0 body_armour:200 amulet:200 default:0,,,resistance,
MaximumResistancesEldritchImplicitUniquePresence5,,MaximumResistancesUniquePresence,item,searing_exarch_implicit,75,2,additional_maximum_all_resistances_%:3:3 local_influence_mod_requires_unique_monster_presence:1:1,no_tier_2_eldritch_implicit:0 body_armour:200 amulet:200 default:0,,,resistance,
MaximumResistancesEldritchImplicitUniquePresence6,,MaximumResistancesUniquePresence,item,searing_exarch_implicit,75,2,additional_maximum_all_resistances_%:3:3 local_influence_mod_requires_unique_monster_presence:1:1,no_tier_1_eldritch_implicit:0 body_armour:200 amulet:200 default:0,,,resistance,
MaximumResistancesEldritchImplicitPinnaclePresence1,,MaximumResistancesPinnaclePresence,item,searing_exarch_implicit,75,2,additional_maximum_all_resistances_%:3:3 local_influence_mod_requires_celestial_boss_presence:1:1,no_tier_6_eldritch_implicit:0 body_armour:0 amulet:0 default:0,,,resistance,
MaximumResistancesEldritchImplicitPinnaclePresence2,,MaximumResistancesPinnaclePresence,item,searing_exarch_implicit,75,2,additional_maximum_all_resistances_%:3:3 local_influence_mod_requires_celestial_boss_presence:1:1,no_tier_5_eldritch_implicit:0 body_armour:0 amulet:0 default:0,,,resistance,
MaximumResistancesEldritchImplicitPinnaclePresence3,,MaximumResistancesPinnaclePresence,item,searing_exarch_implicit,75,2,additional_maximum_all_resistances_%:3:3 local_influence_mod_requires_celestial_boss_presence:1:1,no_tier_4_eldritch_implicit:0 body_armour:80 amulet:80 default:0,,,resistance,
MaximumResistancesEldritchImplicitPinnaclePresence4,,MaximumResistancesPinnaclePresence,item,searing_exarch_implicit,75,2,additional_maximum_all_resistances_%:3:3 local_influence_mod_requires_celestial_boss_presence:1:1,no_tier_3_eldritch_implicit:0 body_armour:80 amulet:80 default:0,,,resistance,
MaximumResistancesEldritchImplicitPinnaclePresence5,,MaximumResistancesPinnaclePresence,item,searing_exarch_implicit,75,2,additional_maximum_all_resistances_%:4:4 local_influence_mod_requires_celestial_boss_presence:1:1,no_tier_2_eldritch_implicit:0 body_armour:80 amulet:80 default:0,,,resistance,
MaximumResistancesEldritchImplicitPinnaclePresence6,,MaximumResistancesPinnaclePresence,item,searing_exarch_implicit,75,2,additional_maximum_all_resistances_%:4:4 local_influence_mod_requires_celestial_boss_presence:1:1,no_tier_1_eldritch_implicit:0 body_armour:80 amulet:80 default:0,,,resistance,
MaximumFireResistanceEldritchEldritchImplicit1,,MaximumFireResistanceEldritch,item,searing_exarch_implicit,75,1,base_maximum_fire_damage_resistance_%:1:1,no_tier_6_eldritch_implicit:0 body_armour:600 default:0,,,,
MaximumFireResistanceEldritchEldritchImplicit2,,MaximumFireResistanceEldritch,item,searing_exarch_implicit,75,1,base_maximum_fire_damage_resistance_%:1:1,no_tier_5_eldritch_implicit:0 body_armour:600 default:0,,,,
MaximumFireResistanceEldritchEldritchImplicit3,,MaximumFireResistanceEldritch,item,searing_exarch_implicit,75,1,base_maximum_fire_damage_resistance_%:2:2,no_tier_4_eldritch_implicit:0 body_armour:600 default:0,,,,
MaximumFireResistanceEldritchEldritchImplicit4,,MaximumFireResistanceEldritch,item,searing_exarch_implicit,75,1,base_maximum_fire_damage_resistance_%:2:2,no_tier_3_eldritch_implicit:0 body_armour:600 default:0,,,,
MaximumFireResistanceEldritchEldritchImplicit5,,MaximumFireResistanceEldritch,item,searing_exarch_implicit,75,1,base_maximum_fire_damage_resistance_%:3:3,no_tier_2_eldritch_implicit:0 body_armour:600 default:0,,,,
MaximumFireResistanceEldritchEldritchImplicit6,,MaximumFireResistanceEldritch,item,searing_exarch_implicit,75,1,base_maximum_fire_damage_resistance_%:3:3,no_tier_1_eldritch_implicit:0 body_armour:600 default:0,,,,
MaximumFireResistanceEldritchEldritchImplicitUniquePresence1,,MaximumFireResistanceEldritchUniquePresence,item,searing_exarch_implicit,75,2,base_maximum_fire_damage_resistance_%:2:2 local_influence_mod_requires_unique_monster_presence:1:1,no_tier_6_eldritch_implicit:0 body_armour:0 default:0,,,elemental fire resistance,
MaximumFireResistanceEldritchEldritchImplicitUniquePresence2,,MaximumFireResistanceEldritchUniquePresence,item,searing_exarch_implicit,75,2,base_maximum_fire_damage_resistance_%:2:2 local_influence_mod_requires_unique_monster_presence:1:1,no_tier_5_eldritch_implicit:0 body_armour:300 default:0,,,elemental fire resistance,
MaximumFireResistanceEldritchEldritchImplicitUniquePresence3,,MaximumFireResistanceEldritchUniquePresence,item,searing_exarch_implicit,75,2,base_maximum_fire_damage_resistance_%:3:3 local_influence_mod_requires_unique_monster_presence:1:1,no_tier_4_eldritch_implicit:0 body_armour:300 default:0,,,elemental fire resistance,
MaximumFireResistanceEldritchEldritchImplicitUniquePresence4,,MaximumFireResistanceEldritchUniquePresence,item,searing_exarch_implicit,75,2,base_maximum_fire_damage_resistance_%:3:3 local_influence_mod_requires_unique_monster_presence:1:1,no_tier_3_eldritch_implicit:0 body_armour:300 default:0,,,elemental fire resistance,
MaximumFireResistanceEldritchEldritchImplicitUniquePresence5,,MaximumFireResistanceEldritchUniquePresence,item,searing_exarch_implicit,75,2,base_maximum_fire_damage_resistance_%:4:4 local_influence_mod_requires_unique_monster_presence:1:1,no_tier_2_eldritch_implicit:0 body_armour:300 default:0,,,elemental fire resistance,
MaximumFireResistanceEldritchEldritchImplicitUniquePresence6,,MaximumFireResistanceEldritchUniquePresence,item,searing_exarch_implicit,75,2,base_maximum_fire_damage_resistance_%:4:4 local_influence_mod_requires_unique_monster_presence:1:1,no_tier_1_eldritch_implicit:0 body_armour:300 default:0,,,elemental fire resistance,
MaximumFireResistanceEldritchEldritchImplicitPinnaclePresence1,,MaximumFireResistanceEldritchPinnaclePresence,item,searing_exarch_implicit,75,2,base_maximum_fire_damage_resistance_%:3:3 local_influence_mod_requires_celestial_boss_presence:1:1,no_tier_6_eldritch_implicit:0 body_armour:0 default:0,,,elemental fire resistance,
MaximumFireResistanceEldritchEldritchImplicitPinnaclePresence2,,MaximumFireResistanceEldritchPinnaclePresence,item,searing_exarch_implicit,75,2,base_maximum_fire_damage_resistance_%:3:3 local_influence_mod_requires_celestial_boss_presence:1:1,no_tier_5_eldritch_implicit:0 body_armour:0 default:0,,,elemental fire resistance,
MaximumFireResistanceEldritchEldritchImplicitPinnaclePresence3,,MaximumFireResistanceEldritchPinnaclePresence,item,searing_exarch_implicit,75,2,base_maximum_fire_damage_resistance_%:4:4 local_influence_mod_requires_celestial_boss_presence:1:1,no_tier_4_eldritch_implicit:0 body_armour:120 default:0,,,elemental fire resistance,
MaximumFireResistanceEldritchEldritchImplicitPinnaclePresence4,,MaximumFireResistanceEldritchPinnaclePresence,item,searing_exarch_implicit,75,2,base_maximum_fire_damage_resistance_%:4:4 local_influence_mod_requires_celestial_boss_presence:1:1,no_tier_3_eldritch_implicit:0 body_armour:120 default:0,,,elemental fire resistance,
MaximumFireResistanceEldritchEldritchImplicitPinnaclePresence5,,MaximumFireResistanceEldritchPinnaclePresence,item,searing_exarch_implicit,75,2,base_maximum_fire_damage_resistance_%:5:5 local_influence_mod_requires_celestial_boss_presence:1:1,no_tier_2_eldritch_implicit:0 body_armour:120 default:0,,,elemental fire resistance,
MaximumFireResistanceEldritchEldritchImplicitPinnaclePresence6,,MaximumFireResistanceEldritchPinnaclePresence,item,searing_exarch_implicit,75,2,base_maximum_fire_damage_resistance_%:5:5 local_influence_mod_requires_celestial_boss_presence:1:1,no_tier_1_eldritch_implicit:0 body_armour:120 default:0,,,elemental fire resistance,
