# generated by scripts/census.py from raw/spike-GERWARIC_7694-2026-09-13.db, raw/cpp-userstore-GERWARIC_7694-2026-09-13.db, ../trade-query/data/items-2026-09-12.json
array,name,type,displayMode,value_templates,n_values,items,example
properties,"[SupportGem|Support], [Physical]",,0,,0,1,"{""displayMode"": 0, ""name"": ""[SupportGem|Support], [Physical]"", ""values"": []}"
properties,{#} Other Monsters,107,3,#,1,1,"{""displayMode"": 3, ""name"": ""{0} Other Monsters"", ""type"": 107, ""values"": [[""150"", 0]]}"
requirements,Level,62,0,#,1,19337,"{""displayMode"": 0, ""name"": ""Level"", ""type"": 62, ""values"": [[""67"", 0]]}"
requirements,Int,65,1,#,1,6866,"{""displayMode"": 1, ""name"": ""Int"", ""type"": 65, ""values"": [[""131"", 0]]}"
requirements,Dex,64,1,#,1,5347,"{""displayMode"": 1, ""name"": ""Dex"", ""type"": 64, ""values"": [[""154"", 0]]}"
requirements,Str,63,1,#,1,5046,"{""displayMode"": 1, ""name"": ""Str"", ""type"": 63, ""values"": [[""159"", 0]]}"
requirements,Level {#} in {#},,3,#|Any Job,2,144,"{""displayMode"": 3, ""name"": ""Level {0} in {1}"", ""values"": [[""2"", 0], [""Any Job"", 0]]}"
requirements,Intelligence,65,1,#,1,57,"{""displayMode"": 1, ""name"": ""Intelligence"", ""type"": 65, ""values"": [[""183"", 0]]}"
requirements,Dexterity,64,1,#,1,46,"{""displayMode"": 1, ""name"": ""Dexterity"", ""type"": 64, ""values"": [[""170"", 0]]}"
requirements,Strength,63,1,#,1,32,"{""displayMode"": 1, ""name"": ""Strength"", ""type"": 63, ""values"": [[""212"", 0]]}"
requirements,Class:,57,0,Templar,1,24,"{""name"": ""Class:"", ""values"": [[""Templar"", 0]], ""displayMode"": 0, ""type"": 57}"
requirements,[Intelligence|Int],65,1,#,1,24,"{""displayMode"": 1, ""name"": ""[Intelligence|Int]"", ""type"": 65, ""values"": [[""47"", 0]]}"
requirements,Class:,57,0,Shadow,1,15,"{""displayMode"": 0, ""name"": ""Class:"", ""type"": 57, ""values"": [[""Shadow"", 0]]}"
requirements,Class:,57,0,Marauder,1,14,"{""displayMode"": 0, ""name"": ""Class:"", ""type"": 57, ""values"": [[""Marauder"", 0]]}"
requirements,Class:,57,0,Scion,1,13,"{""displayMode"": 0, ""name"": ""Class:"", ""type"": 57, ""values"": [[""Scion"", 0]]}"
requirements,Class:,57,0,Duelist,1,10,"{""displayMode"": 0, ""name"": ""Class:"", ""type"": 57, ""values"": [[""Duelist"", 0]]}"
requirements,Class:,57,0,Witch,1,8,"{""displayMode"": 0, ""name"": ""Class:"", ""type"": 57, ""values"": [[""Witch"", 0]]}"
requirements,Level {#} in {#},43,3,#|Trap Disarmament,2,8,"{""displayMode"": 3, ""name"": ""Level {0} in {1}"", ""type"": 43, ""values"": [[""5"", 0], [""Trap Disarmament"", 0]]}"
requirements,Level {#} in {#},41,3,#|Demolition,2,7,"{""displayMode"": 3, ""name"": ""Level {0} in {1}"", ""type"": 41, ""values"": [[""2"", 0], [""Demolition"", 0]]}"
requirements,Level {#} in {#},39,3,#|Brute Force,2,7,"{""displayMode"": 3, ""name"": ""Level {0} in {1}"", ""type"": 39, ""values"": [[""2"", 0], [""Brute Force"", 0]]}"
requirements,Level {#} in {#},45,3,#|Deception,2,6,"{""displayMode"": 3, ""name"": ""Level {0} in {1}"", ""type"": 45, ""values"": [[""2"", 0], [""Deception"", 0]]}"
requirements,Level {#} in {#},38,3,#|Lockpicking,2,6,"{""displayMode"": 3, ""name"": ""Level {0} in {1}"", ""type"": 38, ""values"": [[""4"", 0], [""Lockpicking"", 0]]}"
requirements,Level {#} in {#},40,3,#|Perception,2,6,"{""displayMode"": 3, ""name"": ""Level {0} in {1}"", ""type"": 40, ""values"": [[""2"", 0], [""Perception"", 0]]}"
requirements,Level {#} in {#},42,3,#|Counter-Thaumaturgy,2,6,"{""displayMode"": 3, ""name"": ""Level {0} in {1}"", ""type"": 42, ""values"": [[""2"", 0], [""Counter-Thaumaturgy"", 0]]}"
requirements,Class:,57,0,Ranger,1,5,"{""displayMode"": 0, ""name"": ""Class:"", ""type"": 57, ""values"": [[""Ranger"", 0]]}"
requirements,Level {#} in {#},44,3,#|Agility,2,5,"{""displayMode"": 3, ""name"": ""Level {0} in {1}"", ""type"": 44, ""values"": [[""5"", 0], [""Agility"", 0]]}"
requirements,Level {#} in {#},46,3,#|Engineering,2,4,"{""displayMode"": 3, ""name"": ""Level {0} in {1}"", ""type"": 46, ""values"": [[""4"", 0], [""Engineering"", 0]]}"
requirements,[Dexterity|Dex],64,1,#,1,3,"{""displayMode"": 1, ""name"": ""[Dexterity|Dex]"", ""type"": 64, ""values"": [[""9"", 0]]}"
requirements,[Strength|Str],63,1,#,1,3,"{""displayMode"": 1, ""name"": ""[Strength|Str]"", ""type"": 63, ""values"": [[""14"", 0]]}"
requirements,[Strength|Strength],63,1,#,1,2,"{""displayMode"": 1, ""name"": ""[Strength|Strength]"", ""type"": 63, ""values"": [[""10"", 0]]}"
supportGemRequirements,# [Intelligence|Int],65,0,(#),1,9,"{""displayMode"": 0, ""name"": ""+5 [Intelligence|Int]"", ""type"": 65, ""values"": [[""(5)"", 0]]}"
supportGemRequirements,# [Dexterity|Dex],64,0,(#),1,7,"{""displayMode"": 0, ""name"": ""+5 [Dexterity|Dex]"", ""type"": 64, ""values"": [[""(5)"", 0]]}"
supportGemRequirements,# [Strength|Str],63,0,(#),1,3,"{""displayMode"": 0, ""name"": ""+5 [Strength|Str]"", ""type"": 63, ""values"": [[""(5)"", 0]]}"
weaponRequirements,,96,0,[Bow],1,4,"{""displayMode"": 0, ""name"": """", ""type"": 96, ""values"": [[""[Bow]"", 0]]}"
weaponRequirements,,96,0,[Mace|One Hand Mace],1,2,"{""displayMode"": 0, ""name"": """", ""type"": 96, ""values"": [[""[Mace|One Hand Mace]"", 0]]}"
weaponRequirements,,96,0,[Mace|Two Hand Mace],1,2,"{""displayMode"": 0, ""name"": """", ""type"": 96, ""values"": [[""[Mace|Two Hand Mace]"", 0]]}"
