row_key,name,base,league,entries_bound,variants_considered,selections_considered,fitting_labels,outcome_strict,either_strict,fitting_selections,outcome,either,moved_by,lines_rescaled,catalyst_quality,catalyst_descriptor,catalyst_percent,other_arrays,fit_line_flags,none_reason,none_line
463bc5863973,Praxis,Paua Ring,Solo Self-Found,1,2,2,Pre 3.29.0,one,no,Pre 3.29.0,one,no,,0,no,,,,,,
8b1d90c035e9,Kikazaru,Topaz Ring,Solo Self-Found,1,4,4,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
16bb3a294e6c,Bloodboil,Coral Ring,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
6259edbbd1c5,Praxis,Paua Ring,Solo Self-Found,1,2,2,Pre 3.29.0,one,no,Pre 3.29.0,one,no,,0,no,,,,,,
0a3ba4192c37,Bloodboil,Coral Ring,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
f3993bf7e665,Praxis,Paua Ring,Solo Self-Found,1,2,2,Pre 3.29.0,one,no,Pre 3.29.0,one,no,,0,no,,,,,,
beb3bde0375b,Blackheart,Iron Ring,Solo Self-Found,1,2,2,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
c6e9250abe48,Kikazaru,Topaz Ring,Solo Self-Found,1,4,4,,none,no,,none,no,,0,no,,,,,number-outside-range,40% reduced Effect of Curses on you
096940d1cb2a,Bloodboil,Coral Ring,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
df4c54d4ce44,Bloodboil,Coral Ring,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
95d77ef37b96,Timeclasp,Moonstone Ring,Solo Self-Found,1,4,4,Pre 3.17.0,one,no,Pre 3.17.0,one,no,,0,no,,,,,,
fe1307e9e081,Timeclasp,Moonstone Ring,Solo Self-Found,1,4,4,Pre 3.17.0,one,no,Pre 3.17.0,one,no,,0,no,,,,,,
744c16681253,Kaom's Sign,Coral Ring,Solo Self-Found,1,3,3,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
bf8df899cf8d,Kikazaru,Topaz Ring,Solo Self-Found,1,4,4,,none,no,,none,no,,0,no,,,,,number-outside-range,40% reduced Effect of Curses on you
82a7606ee485,Skullhead,Secutor Helm,Solo Self-Found,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
ddef2e68f12a,Oba's Cursed Trove,Map (Tier 16),Solo Self-Found,0,0,0,,unbound,no,,unbound,no,,0,no,,,,,,
2086e76ede68,Olmec's Sanctum,Map (Tier 1),Solo Self-Found,0,0,0,,unbound,no,,unbound,no,,0,no,,,,,,
b55e22f9df05,Olmec's Sanctum,Map (Tier 1),Solo Self-Found,0,0,0,,unbound,no,,unbound,no,,0,no,,,,,,
d2dd741a910d,Whakawairua Tuahu,Map (Tier 3),Solo Self-Found,0,0,0,,unbound,no,,unbound,no,,0,no,,,,,,
408cd401f2de,Whakawairua Tuahu,Map (Tier 3),Solo Self-Found,0,0,0,,unbound,no,,unbound,no,,0,no,,,,,,
4bd2e74a35eb,Hall of Grandmasters,Map (Tier 6),Solo Self-Found,0,0,0,,unbound,no,,unbound,no,,0,no,,,,,,
6b5bdb2027af,Rewritten Distant Memory,Map (Tier 11),Solo Self-Found,0,0,0,,unbound,no,,unbound,no,,0,no,,,,,,
82e052c62f55,Pillars of Arun,Map (Tier 9),Solo Self-Found,0,0,0,,unbound,no,,unbound,no,,0,no,,,,,,
83c03e12279b,Whakawairua Tuahu,Map (Tier 10),Solo Self-Found,0,0,0,,unbound,no,,unbound,no,,0,no,,,,,,
ac4f7816ed2c,Oba's Cursed Trove,Map (Tier 10),Solo Self-Found,0,0,0,,unbound,no,,unbound,no,,0,no,,,,,,
615b3ee8f816,Oba's Cursed Trove,Map (Tier 10),Solo Self-Found,0,0,0,,unbound,no,,unbound,no,,0,no,,,,,,
80fbc1eefc2e,The Vinktar Square,Map (Tier 5),Solo Self-Found,0,0,0,,unbound,no,,unbound,no,,0,no,,,,,,
3682f6bb3d04,Acton's Nightmare,Map (Tier 3),Solo Self-Found,0,0,0,,unbound,no,,unbound,no,,0,no,,,,,,
e703bf57dd11,Maelström of Chaos,Map (Tier 5),Solo Self-Found,0,0,0,,unbound,no,,unbound,no,,0,no,,,,,,
a1bead360a85,Maelström of Chaos,Map (Tier 5),Solo Self-Found,0,0,0,,unbound,no,,unbound,no,,0,no,,,,,,
8ee7dcf37c67,Maelström of Chaos,Map (Tier 5),Solo Self-Found,0,0,0,,unbound,no,,unbound,no,,0,no,,,,,,
fdf851948006,Maelström of Chaos,Map (Tier 5),Solo Self-Found,0,0,0,,unbound,no,,unbound,no,,0,no,,,,,,
592355eac6d3,Hallowed Ground,Map (Tier 11),Solo Self-Found,0,0,0,,unbound,no,,unbound,no,,0,no,,,,,,
45d8c20d86c4,Mao Kun,Map (Tier 6),Solo Self-Found,0,0,0,,unbound,no,,unbound,no,,0,no,,,,,,
6d860398c612,Mao Kun,Map (Tier 6),Solo Self-Found,0,0,0,,unbound,no,,unbound,no,,0,no,,,,,,
fee8a312a599,Pillars of Arun,Map (Tier 10),Solo Self-Found,0,0,0,,unbound,no,,unbound,no,,0,no,,,,,,
a65df6a760a0,Mao Kun,Map (Tier 5),Solo Self-Found,0,0,0,,unbound,no,,unbound,no,,0,no,,,,,,
77cba9ed4085,Oba's Cursed Trove,Map (Tier 1),Solo Self-Found,0,0,0,,unbound,no,,unbound,no,,0,no,,,,,,
1cb923dc0c5f,Acton's Nightmare,Map (Tier 4),Solo Self-Found,0,0,0,,unbound,no,,unbound,no,,0,no,,,,,,
ec0885608291,"Caer Blaidd, Wolfpack's Den",Map (Tier 12),Solo Self-Found,0,0,0,,unbound,no,,unbound,no,,0,no,,,,,,
464b8213e4e0,Perquil's Toe,Gold Amulet,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
1d9ef6f57d72,Araku Tiki,Coral Amulet,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
92221e0014fe,Tear of Purity,Lapis Amulet,Solo Self-Found,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
6ff8cada066d,Extractor Mentis,Agate Amulet,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
4055743d9db9,Greed's Embrace,Golden Plate,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
a203ec47473d,Lochtonial Caress,Iron Gauntlets,Solo Self-Found,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
e5a58bf043f5,Voidbringer,Conjurer Gloves,Solo Self-Found,1,4,4,Current,one,no,Current,one,no,,0,no,,,,,,
6a75f1329461,Wondertrap,Velvet Slippers,Solo Self-Found,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
536dcd302054,Kahuturoa's Certainty,Ancient Greaves,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
b792ab860637,Shavronne's Pace,Scholar Boots,Solo Self-Found,1,4,4,Current,one,no,Current,one,no,,0,no,,,,,,
5d08bb38a79e,Three-step Assault,Shagreen Boots,Solo Self-Found,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
2306fb1a5c85,Frostbreath,Ornate Mace,Solo Self-Found,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
73c1f75c4aec,Limbsplit,Woodsplitter,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
165d1eac7be1,Wideswing,Poleaxe,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
b5cd475ae31f,Dyadus,Infernal Axe,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
71d30f18eab3,Dreadarc,Cleaver,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
94930ef00198,The Harvest,Jasper Chopper,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
8dac5e1b4df4,The Screaming Eagle,Jade Hatchet,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
4f2e3071cb72,Bloodplay,Stiletto,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
af3318bcf433,Soul Strike,Spike-Point Arrow Quiver,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
a23b5037bce7,Meginord's Girdle,Heavy Belt,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
00dda23f8c66,Perandus Blazon,Cloth Belt,Solo Self-Found,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
2bc62365023c,Prismweave,Rustic Sash,Solo Self-Found,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
b08e69e02136,The Broken Crown,Prophet Crown,Solo Self-Found,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
1664eba510a5,Piscator's Vigil,Kinetic Wand,Solo Self-Found,1,5,5,Current,one,no,Current,one,no,,0,no,,,,,,
62962e597587,Shiversting,Bastard Sword,Solo Self-Found,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
ee16b4297e33,Lakishu's Blade,Elegant Sword,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
01ba35529907,Edge of Madness,Etched Greatsword,Solo Self-Found,1,4,4,Current,one,no,Current,one,no,,0,no,,,,,,
324b2d60210f,Gifts from Above,Diamond Ring,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
a3a871117661,Squirming Terror,Unset Ring,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
ef177cd8c8de,Prospero's Protection,Iron Ring,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
73dea620d83d,The Highwayman,Gold Ring,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
dc35258170aa,Berek's Pass,Two-Stone Ring,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
1b5245a28e0d,Bloodplay,Stiletto,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
e6cc09c5c700,Perandus Blazon,Cloth Belt,Solo Self-Found,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
3692a49da86b,Fevered Mind,Cobalt Jewel,Solo Self-Found,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
91a3d58983a8,Lord of Steel,Viridian Jewel,Solo Self-Found,1,6,6,Impale Overwhelm (Current),one,no,Impale Overwhelm (Current),one,no,,0,no,,,,,,
d5ac937ebcfd,Inertia,Crimson Jewel,Solo Self-Found,1,2,2,Current;Pre 3.20.0,several,yes,Current;Pre 3.20.0,several,yes,,0,no,,,,,,
5d02ca88f2fc,Brawn,Crimson Jewel,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
9a9b11a5fa48,Pacifism,Viridian Jewel,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
1ba305c4a6f2,Overwhelming Odds,Crimson Jewel,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
36ce7547bb48,Lord of Steel,Viridian Jewel,Solo Self-Found,1,6,6,Impale Chance (Current),one,no,Impale Chance (Current),one,no,,0,no,,,,,,
58cab68f5ccb,Brittle Barrier,Cobalt Jewel,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
125b514b0bef,Conqueror's Longevity,Viridian Jewel,Solo Self-Found,1,2,2,Pre 3.16.0,one,no,Pre 3.16.0,one,no,,0,no,,,,,,
5d580e0dc3a5,Sacrificial Harvest,Viridian Jewel,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
a21c8ab7327f,Static Electricity,Viridian Jewel,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
b1c6fe9a1f09,Dead Reckoning,Cobalt Jewel,Solo Self-Found,1,4,4,Pre 3.23.0,one,no,Pre 3.23.0,one,no,,0,no,,,,,,
127d3ff60fea,Energy From Within,Cobalt Jewel,Solo Self-Found,1,3,3,Current;Pre 3.20.0,several,yes,Current;Pre 3.20.0,several,yes,,0,no,,,,,,
21cb0b743d6d,Soul's Wick,Cobalt Jewel,Solo Self-Found,1,2,2,Current;Pre 3.20.0,several,yes,Current;Pre 3.20.0,several,yes,,0,no,,,,,,
dc1256d94f72,Self-Flagellation,Viridian Jewel,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
49f37f0eb652,Survival Secrets,Cobalt Jewel,Solo Self-Found,1,2,2,Pre 3.16.0,one,no,Pre 3.16.0,one,no,,0,no,,,,,,
7d26cdd4e9cf,Primordial Eminence,Viridian Jewel,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
8a57bc76b860,Energised Armour,Crimson Jewel,Solo Self-Found,1,2,2,Current;Pre 3.20.0,several,yes,Current;Pre 3.20.0,several,yes,,0,no,,,,,,
fe4203eb0f27,Malicious Intent,Cobalt Jewel,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
c915ba74d901,Frozen Trail,Cobalt Jewel,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
1d6ab7867733,Careful Planning,Viridian Jewel,Solo Self-Found,1,2,2,Current;Pre 3.20.0,several,yes,Current;Pre 3.20.0,several,yes,,0,no,,,,,,
cf504eb2a12d,The Vigil,Crimson Jewel,Solo Self-Found,1,3,3,Pre 3.14.0,one,no,Pre 3.14.0,one,no,,0,no,,,,,,
c39a66af4313,Conqueror's Efficiency,Crimson Jewel,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
21a2b80f8000,Primordial Harmony,Cobalt Jewel,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
05899112449d,Ring of Blades,Viridian Jewel,Solo Self-Found,1,3,3,Pre 3.17.0,one,no,Pre 3.17.0,one,no,,0,no,,,,,,
92bbed6fe721,Survival Instincts,Viridian Jewel,Solo Self-Found,1,2,2,Pre 3.16.0,one,no,Pre 3.16.0,one,no,,0,no,,,,,,
f816737efd72,Poacher's Aim,Viridian Jewel,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
eaf495977ccd,Spirited Response,Cobalt Jewel,Solo Self-Found,1,2,2,Current;Pre 2.6.0,several,yes,Current;Pre 2.6.0,several,yes,,0,no,,,,,,
e53240f8f995,Anatomical Knowledge,Cobalt Jewel,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
8dab89438352,Cheap Construction,Viridian Jewel,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
e7b46cca5d7d,Inevitability,Cobalt Jewel,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
05bf5413e3be,Rain of Splinters,Crimson Jewel,Solo Self-Found,1,2,2,Current;Pre 3.20.0,several,yes,Current;Pre 3.20.0,several,yes,,0,no,,,,,,
7974489e1779,Spire of Stone,Crimson Jewel,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
5ecef39e5116,Mantra of Flames,Crimson Jewel,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
a2d16527c5ac,Omen on the Winds,Viridian Jewel,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
cd04bfe3ca27,Volley Fire,Viridian Jewel,Solo Self-Found,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
e160d5ce3e06,Might and Influence,Viridian Jewel,Solo Self-Found,1,6,21,,none,no,Claw | Mace,one,no,selection,0,no,,,,,,
0430b3e2ecb3,Wildfire,Crimson Jewel,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
82c9fbd2fa5c,Warlord's Reach,Crimson Jewel,Solo Self-Found,1,2,2,Pre 3.16.0,one,no,Pre 3.16.0,one,no,,0,no,,,,,,
0f7588e053ef,Growing Agony,Viridian Jewel,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
60278a940edd,Combat Focus,Viridian Jewel,Solo Self-Found,3,6,6,Current,one,no,Current,one,no,,0,no,,,,,,
e74dfe17bd3e,Unstable Payload,Cobalt Jewel,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
81845de57a42,First Snow,Cobalt Jewel,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
c3a8c6aa4349,Blood Sacrifice,Crimson Jewel,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
600331eba7d9,Rolling Flames,Cobalt Jewel,Solo Self-Found,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
1eb6aefb4e37,Assassin's Haste,Cobalt Jewel,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
a0378ed96dc9,Fireborn,Crimson Jewel,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
ce9de8778de0,Powerlessness,Cobalt Jewel,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
a658dda433ec,Hotheaded,Viridian Jewel,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
77fa844dcba5,Fragile Bloom,Crimson Jewel,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
b1863b691ba0,Hazardous Research,Cobalt Jewel,Solo Self-Found,1,2,2,,none,no,,none,no,,0,no,,,,,no-text-match,"With at least 40 Intelligence in Radius, Spark fires 2 additional Projectiles"
9b0c320533fb,Fight for Survival,Viridian Jewel,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
41c68ef5e819,Tempered Spirit,Viridian Jewel,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
00750e79c015,Survival Skills,Crimson Jewel,Solo Self-Found,1,2,2,Pre 3.16.0,one,no,Pre 3.16.0,one,no,,0,no,,,,,,
109ead9730cc,Martial Artistry,Crimson Jewel,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
fd2aa2aa1621,Hair Trigger,Viridian Jewel,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
17837137deaa,Spirit Guards,Viridian Jewel,Solo Self-Found,1,3,3,Pre 3.20.0,one,no,Pre 3.20.0,one,no,,0,no,,,,,,
c9013f0878da,Coated Shrapnel,Crimson Jewel,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
a8b9eb07e241,Conqueror's Potency,Cobalt Jewel,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
5a137a10c415,Seething Fury,Viridian Jewel,Solo Self-Found,1,3,3,Current;Pre 3.20.0,several,yes,Current;Pre 3.20.0,several,yes,,0,no,,,,,,
51f22372482b,Rapid Expansion,Crimson Jewel,Solo Self-Found,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
06d2803b55ff,Spreading Rot,Cobalt Jewel,Solo Self-Found,1,2,2,Current;Pre 3.17.0,several,yes,Current;Pre 3.17.0,several,yes,,0,no,,,,,,
e74fc4107abb,Maelström of Chaos,Map (Tier 5),Solo Self-Found,0,0,0,,unbound,no,,unbound,no,,0,no,,,,,,
2abaf6a3afdd,Mao Kun,Map (Tier 4),Solo Self-Found,0,0,0,,unbound,no,,unbound,no,,0,no,,,,,,
d61e453008ef,Whakawairua Tuahu,Map (Tier 2),Solo Self-Found,0,0,0,,unbound,no,,unbound,no,,0,no,,,,,,
dc9c9a717c27,Aukuna's Will,Clasped Mitts,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
a9f37833a05a,Snakebite,Assassin's Mitts,Solo Self-Found,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
79c9f9ecc316,Vaal Caress,Bronzescale Gauntlets,Solo Self-Found,1,3,3,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
3a66ace27ace,Haemophilia,Serpentscale Gauntlets,Solo Self-Found,1,1,1,,none,no,,none,no,,0,no,,,,,no-text-match,Curse Enemies with Elemental Weakness on Hit
b56954124a74,Veruso's Battering Rams,Titan Gauntlets,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
dcf95acbfcc8,Doedre's Tenure,Velvet Gloves,Solo Self-Found,1,3,3,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
69171a463686,Facebreaker,Strapped Mitts,Solo Self-Found,1,6,6,Current;Pre 3.26.0,several,yes,Current;Pre 3.26.0,several,yes,,0,no,,,,,,
b92f25afb308,Slitherpinch,Bronzescale Gauntlets,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
abdcf0073e20,Hrimsorrow,Goathide Gloves,Solo Self-Found,1,3,3,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
ff902e5a050b,Southbound,Soldier Gloves,Solo Self-Found,1,3,3,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
752bfd01d17e,Sadima's Touch,Wool Gloves,Solo Self-Found,1,4,4,Pre 3.25.0,one,no,Pre 3.25.0,one,no,,0,no,,,,,,
a6f05fcc75f8,Giantsbane,Bronze Gauntlets,Solo Self-Found,1,2,2,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
96fcba908b67,Allelopathy,Sorcerer Gloves,Solo Self-Found,1,3,3,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
053f9a4d57ed,Flesh and Spirit,Ironscale Gauntlets,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
3a1d0a53e0b2,Lochtonial Caress,Iron Gauntlets,Solo Self-Found,1,3,3,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
a3536dbfbc49,Triad Grip,Mesh Gloves,Solo Self-Found,1,2,2,Pre 3.29.0,one,no,Pre 3.29.0,one,no,,0,no,,,,,,
fa9b2b88d8b3,Kalisa's Grace,Samite Gloves,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
da6969488dde,Surgebinders,Dragonscale Gauntlets,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
08f549547538,Ondar's Clasp,Wrapped Mitts,Solo Self-Found,1,3,3,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
0230ceb82619,Meginord's Vise,Steel Gauntlets,Solo Self-Found,1,4,4,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
a5e2370f4a06,Wyrmsign,Wyrmscale Gauntlets,Solo Self-Found,1,2,2,Pre 3.29.0,one,no,Pre 3.29.0,one,no,,0,no,,,,,,
865a5edbcc19,Shadows and Dust,Clasped Mitts,Solo Self-Found,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
9e8347c6e54c,Shackles of the Wretched,Chain Gloves,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
b3a4e9ce23f1,Doedre's Malevolence,Velvet Gloves,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
c80cdd35344d,Winds of Change,Ancient Gauntlets,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
bb5c5a838f91,Painseeker,Shagreen Gloves,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
0fa7aa04007b,The Embalmer,Carnal Mitts,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
f9cfc99a8382,Mutewind Whispersteps,Serpentscale Boots,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
0826c699c0f7,Goldwyrm,Nubuck Boots,Solo Self-Found,1,3,3,Pre 3.25.0,one,no,Pre 3.25.0,one,no,,0,no,,,,,,
6ca53987d48b,Deerstalker,Deerskin Boots,Solo Self-Found,1,3,3,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
533c1658eb73,Torchoak Step,Antique Greaves,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
ca9eeacfed03,Corpsewalker,Carnal Boots,Solo Self-Found,1,2,2,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
11f95403470a,Steppan Eard,Sorcerer Boots,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
57c247e87a59,Sundance,Clasped Boots,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
e57ee6aac501,Victario's Flight,Goathide Boots,Solo Self-Found,1,3,3,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
6d878c3add45,Wondertrap,Velvet Slippers,Solo Self-Found,1,3,3,Current;Pre 3.19.0,several,yes,Current;Pre 3.19.0,several,yes,,0,no,,,,,,
7e0d0465112f,Windscream,Reinforced Greaves,Solo Self-Found,1,3,3,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
3b0e81f3ed41,Bones of Ullr,Silk Slippers,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
25492ecf9a54,Alberon's Warpath,Soldier Boots,Solo Self-Found,1,2,2,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
29791a93ddae,Bubonic Trail,Murder Boots,Solo Self-Found,1,4,4,One Abyssal Socket (Pre 3.21.0),one,no,One Abyssal Socket (Pre 3.21.0),one,no,,0,no,,,,,,
215b22bad64f,Gang's Momentum,Legion Boots,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
6945f052d79a,Shavronne's Pace,Scholar Boots,Solo Self-Found,1,4,4,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
056fc9fa8363,Nomic's Storm,Strapped Boots,Solo Self-Found,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
c129f4e93197,Three-step Assault,Shagreen Boots,Solo Self-Found,1,3,3,Pre 3.16.0,one,no,Pre 3.16.0,one,no,,0,no,,,,,,
1bc8532732a9,Stormcharger,Plated Greaves,Solo Self-Found,1,2,2,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
cdb21bf753d3,The Blood Dance,Sharkskin Boots,Solo Self-Found,1,4,4,Current,one,no,Current,one,no,,0,no,,,,,,
59311406a0e2,Darkray Vectors,Dragonscale Boots,Solo Self-Found,1,3,3,Pre 3.16.0,one,no,Pre 3.16.0,one,no,,0,no,,,,,,
b325cd53147b,Wanderlust,Wool Shoes,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
e8a6a186effd,Wake of Destruction,Mesh Boots,Solo Self-Found,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
0e2b96fe9e32,Dusktoe,Ironscale Boots,Solo Self-Found,1,4,4,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
5532b1441fa4,Ralakesh's Impatience,Riveted Boots,Solo Self-Found,1,5,5,,none,no,,none,no,,0,no,,,,,variant-line-not-displayed,"Lose all Frenzy, Endurance, and Power Charges when you Move"
557aad6f247f,Lori's Lantern,Prismatic Ring,Solo Self-Found,1,2,2,Current;Pre 1.0.0,several,yes,Current;Pre 1.0.0,several,yes,,0,no,,,,,,
fcff574b89d6,Heartbound Loop,Moonstone Ring,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
7b1296e3179c,Doedre's Damning,Paua Ring,Solo Self-Found,1,2,2,Current;Pre 3.19.0,several,yes,Current;Pre 3.19.0,several,yes,,0,no,,,,,,
